entry_time,exit_time,instrument,direction,signal_type,entry_price,stop_loss,take_profit,exit_price,exit_reason,pnl_points,pnl_pct,rr_planned,rr_actual,zone_touches
2025-11-24 20:30:00,2025-11-25 15:30:00,US30,SHORT,pin_bar,46446.94921875,46794.26953125,44848.66015625,46794.26953125,sl_hit,-347.3203125,-0.7477785265599135,4.601772499268956,-1.0,15
2025-11-25 15:30:00,2025-11-26 14:30:00,US30,LONG,false_breakout_b2,46772.6015625,46782.6015625,47359.224609375,47359.224609375,tp_hit,586.623046875,0.0,1.5,0.0,7
2025-11-25 16:30:00,2025-11-26 14:30:00,US30,LONG,false_breakout_b1,46980.859375,46990.859375,47277.572265625,47277.572265625,tp_hit,296.712890625,0.0,1.5,0.0,4
2025-12-08 16:30:00,2025-12-08 19:30:00,US30,SHORT,false_breakout_b1,47723.6015625,47713.6015625,47334.7109375,47713.6015625,sl_hit,10.0,0.0,3.628795334426827,0.0,4
2025-12-15 14:30:00,2025-12-17 14:30:00,US30,SHORT,false_breakout_b1,48351.0,48341.0,46798.75,48341.0,sl_hit,10.0,0.0,9.667104558945166,0.0,5
2025-12-16 14:30:00,2025-12-18 14:30:00,US30,SHORT,false_breakout_b1,48188.37109375,48178.37109375,46798.75,48178.37109375,sl_hit,10.0,0.0,4.299580608902694,0.0,6
2025-12-16 16:30:00,2025-12-16 18:30:00,US30,SHORT,false_breakout_b1,48128.5703125,48118.5703125,46798.75,48118.5703125,sl_hit,10.0,0.0,15.6506987863185,0.0,5
2025-12-17 15:30:00,2025-12-18 14:30:00,US30,SHORT,false_breakout_b1,48041.078125,48031.078125,46798.75,48031.078125,sl_hit,10.0,0.0,7.203533408833522,0.0,5
2025-12-18 16:30:00,2025-12-19 14:30:00,US30,SHORT,false_breakout_b1,47921.7109375,48213.5390625,46798.75,48213.5390625,sl_hit,-291.828125,-0.6089685015224212,3.8480216308829043,-1.0,6
2025-12-19 18:30:00,2025-12-23 17:30:00,US30,SHORT,engulfing,48237.21875,48511.5703125,46798.75,48511.5703125,sl_hit,-274.3515625,-0.5687549357310324,5.243158584161518,-1.0,8
2025-12-29 16:30:00,2025-12-29 18:30:00,US30,SHORT,false_breakout_b1,48408.671875,48511.5703125,46798.75,48511.5703125,sl_hit,-102.8984375,-0.21256199254072183,15.645736846101283,-1.0,10
2025-12-30 14:30:00,2026-01-02 19:30:00,US30,SHORT,false_breakout_b1,48358.328125,48348.328125,46798.75,48348.328125,sl_hit,10.0,0.0,10.177211317868977,0.0,10
2025-12-31 18:30:00,2026-01-02 15:30:00,US30,SHORT,pin_bar,48238.1796875,48228.1796875,46798.75,48228.1796875,sl_hit,10.0,0.0,5.265102589015259,0.0,11
2025-12-31 19:30:00,2026-01-02 15:30:00,US30,SHORT,false_breakout_b1,48108.140625,48098.140625,46798.75,48098.140625,sl_hit,10.0,0.0,12.42324512638055,0.0,8
2026-01-02 17:30:00,2026-01-05 14:30:00,US30,SHORT,engulfing,48136.4609375,48511.5703125,46798.75,48511.5703125,sl_hit,-375.109375,-0.7792624710965749,3.566189028200108,-1.0,11
2026-01-21 18:30:00,2026-01-21 20:30:00,US30,LONG,false_breakout_b1,49058.12109375,49068.12109375,49512.80078125,49068.12109375,sl_hit,10.0,0.0,3.5854484967964515,0.0,5
2026-01-21 20:30:00,2026-01-22 14:30:00,US30,LONG,pin_bar,49077.3515625,48771.98046875,49535.408203125,49535.408203125,tp_hit,458.056640625,0.9333361031955136,1.5,1.5,5
2026-01-23 18:30:00,2026-01-26 14:30:00,US30,LONG,false_breakout_b1,49097.2109375,48931.30859375,49346.064453125,49346.064453125,tp_hit,248.853515625,0.5068587621846519,1.5,1.5,6
2026-01-29 18:30:00,2026-02-02 18:30:00,US30,LONG,false_breakout_b1,48990.98828125,48771.98046875,49339.01953125,49339.01953125,tp_hit,348.03125,0.7103985083991452,1.5891271002033318,1.5891271002033318,10
2026-02-12 15:30:00,2026-02-12 18:30:00,US30,SHORT,false_breakout_b1,49618.03125,49608.03125,49153.21875,49608.03125,sl_hit,10.0,0.0,4.038418462582725,0.0,8
2026-02-13 18:30:00,2026-02-17 14:30:00,US30,SHORT,false_breakout_b1,49591.26171875,49581.26171875,49153.21875,49581.26171875,sl_hit,10.0,0.0,3.0876975604383503,0.0,8
2026-02-17 17:30:00,2026-02-18 14:30:00,US30,SHORT,engulfing,49519.01953125,49733.12890625,49153.21875,49733.12890625,sl_hit,-214.109375,-0.43237805802047813,1.7084762460775014,-1.0,9
2026-02-18 19:30:00,2026-02-19 15:30:00,US30,SHORT,false_breakout_b1,49545.71875,49535.71875,49153.21875,49535.71875,sl_hit,10.0,0.0,2.0943368697500886,0.0,10
2026-02-23 17:30:00,2026-02-23 19:30:00,US30,LONG,false_breakout_b1,48996.80859375,48771.98046875,49338.21875,48771.98046875,sl_hit,-224.828125,-0.4588627942365187,1.5185384668844255,-1.0,16
2026-02-23 18:30:00,2026-02-24 14:30:00,US30,SHORT,false_breakout_b1,48775.05078125,48862.0,47334.7109375,48862.0,sl_hit,-86.94921875,-0.17826576775892322,16.56529942944427,-1.0,6
2026-02-26 19:30:00,2026-02-27 14:30:00,US30,SHORT,pin_bar,49504.7109375,49733.12890625,49153.21875,49153.21875,tp_hit,351.4921875,0.7100176545698066,1.5388114578879863,1.5388114578879863,13
2026-02-27 16:30:00,2026-02-27 17:30:00,US30,SHORT,false_breakout_b1,48735.83984375,48862.0,48546.599609375,48862.0,sl_hit,-126.16015625,-0.2588652553325786,1.5,-1.0,7
2026-02-27 19:30:00,2026-03-02 14:30:00,US30,LONG,false_breakout_b1,48920.3984375,48771.98046875,49338.21875,48771.98046875,sl_hit,-148.41796875,-0.3033866720027162,2.815159889459139,-1.0,18
2026-03-02 16:30:00,2026-03-02 19:30:00,US30,LONG,false_breakout_b1,48911.3203125,48771.98046875,49338.21875,48771.98046875,sl_hit,-139.33984375,-0.2848826056212383,3.0637212301309185,-1.0,18
2026-03-02 20:30:00,2026-03-03 14:30:00,US30,LONG,false_breakout_b1,48895.640625,48771.98046875,49338.21875,48771.98046875,sl_hit,-123.66015625,-0.25290630139892967,3.578987269798149,-1.0,19
2026-03-03 14:30:00,2026-03-03 15:30:00,US30,SHORT,false_breakout_b1,47654.53125,47830.76953125,47390.173828125,47830.76953125,sl_hit,-176.23828125,-0.36982481335392425,1.5,-1.0,6
2026-03-04 16:30:00,2026-03-05 14:30:00,US30,SHORT,pin_bar,48779.98828125,49144.671875,48232.962890625,48232.962890625,tp_hit,547.025390625,1.1214135343186726,1.5,1.5,3
2026-03-04 20:30:00,2026-03-05 14:30:00,US30,SHORT,false_breakout_b1,48733.8515625,48862.0,48541.62890625,48541.62890625,tp_hit,192.22265625,0.39443354072575004,1.5,1.5,8
2026-03-05 14:30:00,2026-03-05 15:30:00,US30,SHORT,false_breakout_b1,48124.26953125,48213.5390625,47990.365234375,47990.365234375,tp_hit,133.904296875,0.27824691819591746,1.5,1.5,10
2026-03-05 15:30:00,2026-03-05 20:30:00,US30,SHORT,false_breakout_b1,47905.171875,47895.171875,47442.62109375,47895.171875,sl_hit,10.0,0.0,1.5,0.0,10
2026-03-05 17:30:00,2026-03-05 19:30:00,US30,SHORT,false_breakout_b1,47707.1796875,47830.76953125,47521.794921875,47830.76953125,sl_hit,-123.58984375,-0.25905921196675225,1.5,-1.0,7
2026-03-10 14:30:00,2026-03-10 17:30:00,US30,LONG,false_breakout_b1,47999.3984375,47773.0390625,48617.87109375,47773.0390625,sl_hit,-226.359375,-0.47158794145043814,2.7322599572030097,-1.0,5
