direction,entry_price,sl,tp,entry_time,session,vwap_at_entry,balance_at_entry,exit_price,exit_time,exit_reason,pnl_points,pnl_usd,balance,equity
long,48941.75,48906.85142426814,49091.75,2026-01-29 22:00:00,other,48936.85142426814,96841.72011913368,48892.2599086758,2026-01-30 01:10:00,sl,-51.490091324201785,-51.490091324201785,96790.23002780948,96790.23002780948
long,48927.18,48886.49291028446,49077.18,2026-01-30 01:20:00,asia,48916.49291028446,96790.23002780948,48883.52717607973,2026-01-30 01:25:00,sl,-45.65282392026711,-45.65282392026711,96744.5772038892,96744.5772038892
short,48932.31,48972.17360866202,48782.31,2026-01-30 02:20:00,asia,48942.17360866202,96744.5772038892,48971.00221672461,2026-01-30 02:30:00,sl,-40.69221672461572,-40.69221672461572,96703.88498716458,96703.88498716458
long,48942.91,48910.73673037168,49092.91,2026-01-30 02:35:00,asia,48940.73673037168,96703.88498716458,48909.409274203026,2026-01-30 02:45:00,sl,-35.50072579697735,-35.50072579697735,96668.38426136761,96668.38426136761
long,48868.91,48834.80566569905,49018.91,2026-01-30 06:10:00,other,48864.80566569905,96668.38426136761,48833.76891446846,2026-01-30 07:15:00,sl,-37.14108553154074,-37.14108553154074,96631.24317583608,96631.24317583608
long,48783.01,48743.807914770834,48933.01,2026-01-30 13:20:00,other,48773.807914770834,96631.24317583608,48933.01,2026-01-30 14:00:00,tp,148.0,148.0,96779.24317583608,96779.24317583608
short,48777.01,48816.52410415571,48627.01,2026-01-30 15:30:00,new_york,48786.52410415571,96779.24317583608,48816.67827543943,2026-01-30 16:05:00,sl,-41.668275439427816,-41.668275439427816,96737.57490039665,96737.57490039665
short,48794.9,48849.14394868688,48644.9,2026-01-30 17:55:00,new_york,48819.14394868688,96737.57490039665,48644.9,2026-01-30 18:15:00,tp,148.0,148.0,96885.57490039665,96885.57490039665
long,48770.9,48725.73980433019,48920.9,2026-01-30 20:55:00,other,48755.73980433019,96885.57490039665,48920.9,2026-01-30 22:45:00,tp,148.0,148.0,97033.57490039665,97033.57490039665
short,48756.05,48793.27,48606.05,2026-02-02 01:05:00,asia,48763.27,97033.57490039665,48789.726800128636,2026-02-02 01:25:00,sl,-35.67680012863275,-35.67680012863275,96997.89810026801,96997.89810026801
short,48828.01,48876.00736938367,48678.01,2026-02-02 03:10:00,asia,48846.00736938367,96997.89810026801,48678.01,2026-02-02 04:30:00,tp,148.0,148.0,97145.89810026801,97145.89810026801
long,48636.11,48605.33169079486,48786.11,2026-02-02 10:30:00,london,48635.33169079486,97145.89810026801,48786.11,2026-02-02 12:30:00,tp,148.0,148.0,97293.89810026801,97293.89810026801
short,49416.38,49453.73272391505,49266.38,2026-02-03 01:10:00,asia,49423.73272391505,97293.89810026801,49454.68124314442,2026-02-03 08:10:00,sl,-40.30124314442219,-40.30124314442219,97253.59685712359,97253.59685712359
short,49430.71,49461.828076218946,49280.71,2026-02-03 10:50:00,london,49431.828076218946,97253.59685712359,49443.42698398743,2026-02-03 16:30:00,sl,-14.716983987433196,-14.716983987433196,97238.87987313615,97238.87987313615
short,49423.0,49465.59346894262,49273.0,2026-02-03 16:55:00,new_york,49435.59346894262,97238.87987313615,49466.19754424459,2026-02-03 17:05:00,sl,-45.19754424459097,-45.19754424459097,97193.68232889156,97193.68232889156
short,49423.0,49465.90628738444,49273.0,2026-02-03 17:10:00,new_york,49435.90628738444,97193.68232889156,49466.48926386416,2026-02-03 17:15:00,sl,-45.48926386416133,-45.48926386416133,97148.1930650274,97148.1930650274
short,49378.0,49468.227933186026,49228.0,2026-02-03 17:40:00,new_york,49438.227933186026,97148.1930650274,49468.36863787859,2026-02-03 17:50:00,sl,-92.36863787859329,-92.36863787859329,97055.82442714881,97055.82442714881
short,49430.8,49469.32072828709,49280.8,2026-02-03 18:10:00,new_york,49439.32072828709,97055.82442714881,49280.8,2026-02-03 18:40:00,tp,148.0,148.0,97203.82442714881,97203.82442714881
long,49297.98,49253.80325581395,49447.98,2026-02-04 01:10:00,asia,49283.80325581395,97203.82442714881,49447.98,2026-02-04 14:00:00,tp,148.0,148.0,97351.82442714881,97351.82442714881
short,49325.71,49362.463764698514,49175.71,2026-02-04 15:05:00,new_york,49332.463764698514,97351.82442714881,49362.60106245096,2026-02-04 15:10:00,sl,-38.891062450959,-38.891062450959,97312.93336469785,97312.93336469785
short,49329.21,49366.886406791906,49179.21,2026-02-04 15:55:00,new_york,49336.886406791906,97312.93336469785,49366.169267180565,2026-02-04 16:25:00,sl,-38.9592671805658,-38.9592671805658,97273.97409751729,97273.97409751729
short,49356.2,49397.63935503072,49206.2,2026-02-04 16:55:00,new_york,49367.63935503072,97273.97409751729,49397.595978644,2026-02-04 17:05:00,sl,-43.39597864400275,-43.39597864400275,97230.5781188733,97230.5781188733
short,49374.9,49473.25390674884,49224.9,2026-02-04 19:25:00,new_york,49443.25390674884,97230.5781188733,49224.9,2026-02-04 19:50:00,tp,148.0,148.0,97378.5781188733,97378.5781188733
long,49437.55,49370.18767855035,49587.55,2026-02-04 21:40:00,other,49400.18767855035,97378.5781188733,49587.55,2026-02-04 22:00:00,tp,148.0,148.0,97526.5781188733,97526.5781188733
short,49498.08,49531.97586233565,49348.08,2026-02-05 01:30:00,asia,49501.97586233565,97526.5781188733,49512.31523114061,2026-02-05 03:25:00,sl,-16.23523114060663,-16.23523114060663,97510.3428877327,97510.3428877327
short,49476.21,49529.954784326204,49326.21,2026-02-05 04:10:00,asia,49499.954784326204,97510.3428877327,49484.84889210224,2026-02-05 10:15:00,sl,-10.638892102244426,-10.638892102244426,97499.70399563045,97499.70399563045
short,49450.31,49484.959951039375,49300.31,2026-02-05 10:25:00,london,49454.959951039375,97499.70399563045,49469.64866985033,2026-02-05 12:25:00,sl,-21.338669850330916,-21.338669850330916,97478.36532578012,97478.36532578012
short,49436.31,49469.70447657784,49286.31,2026-02-05 12:30:00,other,49439.70447657784,97478.36532578012,49469.011074981485,2026-02-05 13:20:00,sl,-34.70107498148718,-34.70107498148718,97443.66425079864,97443.66425079864
short,49420.31,49475.23567601434,49270.31,2026-02-05 14:20:00,new_york,49445.23567601434,97443.66425079864,49270.31,2026-02-05 16:00:00,tp,148.0,148.0,97591.66425079864,97591.66425079864
long,48780.88,48746.92056224899,48930.88,2026-02-06 01:10:00,asia,48776.92056224899,97591.66425079864,48727.8851469212,2026-02-06 01:20:00,sl,-54.99485307879513,-54.99485307879513,97536.66939771984,97536.66939771984
long,48762.88,48726.772771804055,48912.88,2026-02-06 01:25:00,asia,48756.772771804055,97536.66939771984,48721.08441206233,2026-02-06 01:35:00,sl,-43.79558793766773,-43.79558793766773,97492.87380978218,97492.87380978218
long,48709.51,48673.1916380458,48859.51,2026-02-06 02:20:00,asia,48703.1916380458,97492.87380978218,48690.14100315147,2026-02-06 03:15:00,sl,-21.368996848534152,-21.368996848534152,97471.50481293365,97471.50481293365
long,48721.31,48689.67640143487,48871.31,2026-02-06 03:20:00,asia,48719.67640143487,97471.50481293365,48871.31,2026-02-06 04:10:00,tp,148.0,148.0,97619.50481293365,97619.50481293365
short,48772.31,48805.02678803565,48622.31,2026-02-06 06:45:00,other,48775.02678803565,97619.50481293365,48805.66852165269,2026-02-06 07:30:00,sl,-35.35852165269171,-35.35852165269171,97584.14629128095,97584.14629128095
short,50241.78,50276.77991330732,50091.78,2026-02-09 01:10:00,asia,50246.77991330732,97584.14629128095,50233.47398244239,2026-02-09 10:10:00,sl,6.306017557610176,6.306017557610176,97590.45230883856,97590.45230883856
short,50192.31,50233.84108790512,50042.31,2026-02-09 10:30:00,london,50203.84108790512,97590.45230883856,50042.31,2026-02-09 12:35:00,tp,148.0,148.0,97738.45230883856,97738.45230883856
long,50155.0,50082.87343323541,50305.0,2026-02-09 17:30:00,new_york,50112.87343323541,97738.45230883856,50086.38505569041,2026-02-09 18:15:00,sl,-70.61494430959283,-70.61494430959283,97667.83736452897,97667.83736452897
long,50137.0,50085.806923329495,50287.0,2026-02-09 18:40:00,new_york,50115.806923329495,97667.83736452897,50085.906227505155,2026-02-09 19:10:00,sl,-53.093772494845325,-53.093772494845325,97614.74359203412,97614.74359203412
long,50115.0,50083.19164958603,50265.0,2026-02-09 20:30:00,other,50113.19164958603,97614.74359203412,50082.43051247797,2026-02-10 08:50:00,sl,-34.569487522028794,-34.569487522028794,97580.17410451209,97580.17410451209
long,50114.31,50082.301918025616,50264.31,2026-02-10 09:00:00,london,50112.301918025616,97580.17410451209,50100.068584808,2026-02-10 14:40:00,sl,-16.241415191994747,-16.241415191994747,97563.93268932009,97563.93268932009
long,50131.31,50088.77347214317,50281.31,2026-02-10 16:00:00,new_york,50118.77347214317,97563.93268932009,50281.31,2026-02-10 16:30:00,tp,148.0,148.0,97711.93268932009,97711.93268932009
short,50255.5,50285.83729754239,50105.5,2026-02-10 20:20:00,other,50255.83729754239,97711.93268932009,50276.66159793328,2026-02-10 22:00:00,sl,-23.161597933278244,-23.161597933278244,97688.77109138682,97688.77109138682
short,50240.0,50276.930461221804,50090.0,2026-02-10 22:25:00,other,50246.930461221804,97688.77109138682,50303.6221712668,2026-02-11 03:05:00,sl,-65.62217126679752,-65.62217126679752,97623.14892012003,97623.14892012003
short,50290.21,50323.03538591521,50140.21,2026-02-11 06:35:00,other,50293.03538591521,97623.14892012003,50298.82039101475,2026-02-11 15:30:00,sl,-10.610391014750348,-10.610391014750348,97612.53852910528,97612.53852910528
short,50302.4,50346.46078153134,50152.4,2026-02-11 16:55:00,new_york,50316.46078153134,97612.53852910528,50152.4,2026-02-11 17:10:00,tp,148.0,148.0,97760.53852910528,97760.53852910528
long,50221.85,50185.320050346665,50371.85,2026-02-11 18:50:00,new_york,50215.320050346665,97760.53852910528,50184.82761297548,2026-02-11 18:55:00,sl,-39.02238702451723,-39.02238702451723,97721.51614208077,97721.51614208077
long,50215.2,50180.027641132256,50365.2,2026-02-11 19:40:00,new_york,50210.027641132256,97721.51614208077,50179.890020229024,2026-02-11 19:45:00,sl,-37.30997977097286,-37.30997977097286,97684.2061623098,97684.2061623098
long,50123.78,50093.113333333335,50273.78,2026-02-12 01:05:00,asia,50123.113333333335,97684.2061623098,50085.809195227215,2026-02-12 01:30:00,sl,-39.970804772783595,-39.970804772783595,97644.23535753702,97644.23535753702
long,50115.28,50083.369539007086,50265.28,2026-02-12 01:40:00,asia,50113.369539007086,97644.23535753702,50265.28,2026-02-12 06:05:00,tp,148.0,148.0,97792.23535753702,97792.23535753702
short,50205.51,50258.29238593805,50055.51,2026-02-12 15:00:00,new_york,50228.29238593805,97792.23535753702,50258.36744364385,2026-02-12 15:30:00,sl,-54.857443643850274,-54.857443643850274,97737.37791389317,97737.37791389317
short,50224.51,50263.67685492827,50074.51,2026-02-12 16:20:00,new_york,50233.67685492827,97737.37791389317,50264.373786638935,2026-02-12 16:25:00,sl,-41.86378663893265,-41.86378663893265,97695.51412725424,97695.51412725424
short,50215.2,50299.59643940578,50065.2,2026-02-12 17:30:00,new_york,50269.59643940578,97695.51412725424,50065.2,2026-02-12 18:00:00,tp,148.0,148.0,97843.51412725424,97843.51412725424
long,49470.88,49426.880000000005,49620.88,2026-02-13 01:05:00,asia,49456.880000000005,97843.51412725424,49429.028838034414,2026-02-13 01:30:00,sl,-43.85116196558374,-43.85116196558374,97799.66296528865,97799.66296528865
long,49465.38,49416.39870380386,49615.38,2026-02-13 01:50:00,asia,49446.39870380386,97799.66296528865,49426.05787382149,2026-02-13 02:25:00,sl,-41.32212617850746,-41.32212617850746,97758.34083911014,97758.34083911014
long,49456.01,49411.12249018113,49606.01,2026-02-13 03:05:00,asia,49441.12249018113,97758.34083911014,49421.792794871806,2026-02-13 05:55:00,sl,-36.21720512819593,-36.21720512819593,97722.12363398194,97722.12363398194
long,49451.81,49420.61258378458,49601.81,2026-02-13 06:25:00,other,49450.61258378458,97722.12363398194,49419.72832567258,2026-02-13 06:45:00,sl,-34.08167432741902,-34.08167432741902,97688.04195965453,97688.04195965453
long,49468.31,49343.280992171865,49618.31,2026-02-13 15:30:00,new_york,49373.280992171865,97688.04195965453,49351.67113292567,2026-02-13 16:30:00,sl,-118.63886707432539,-118.63886707432539,97569.4030925802,97569.4030925802
long,49379.0,49343.11905862259,49529.0,2026-02-13 17:00:00,new_york,49373.11905862259,97569.4030925802,49344.30591989835,2026-02-13 17:05:00,sl,-36.694080101653526,-36.694080101653526,97532.70901247856,97532.70901247856
short,49362.0,49406.05891248733,49212.0,2026-02-13 17:15:00,new_york,49376.05891248733,97532.70901247856,49405.947581306085,2026-02-13 17:20:00,sl,-45.94758130608534,-45.94758130608534,97486.76143117248,97486.76143117248
long,49497.5,49347.26274190237,49647.5,2026-02-13 17:25:00,new_york,49377.26274190237,97486.76143117248,49647.5,2026-02-13 18:50:00,tp,148.0,148.0,97634.76143117248,97634.76143117248
short,49398.85,49493.293606029976,49248.85,2026-02-13 22:25:00,other,49463.293606029976,97634.76143117248,49491.59282221561,2026-02-13 22:55:00,sl,-94.74282221560861,-94.74282221560861,97540.01860895686,97540.01860895686
