trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
131,2025-08-28 16:50:00,2025-08-28 17:50:00,long,45507.2,45442.2,45734.7,45442.2,sl,-67.0,-582.47,-1.031,112434.59,new_york,45507.2,45477.2,2025-08-27 22:00:00
132,2025-08-29 10:55:00,2025-08-29 17:05:00,long,45514.9,45401.4,45912.15,45401.4,sl,-115.5,-572.08,-1.018,111862.51,london,45514.9,45436.4,2025-08-28 22:00:00
130,2025-08-28 09:35:00,2025-09-02 10:50:00,short,45673.1,45782.1,45291.6,45291.6,tp,379.5,1967.43,3.482,113829.94,london,45747.1,45673.1,2025-08-22 23:00:00
133,2025-09-01 18:00:00,2025-09-02 15:15:00,short,45564.4,45664.9,45212.65,45212.65,tp,349.75,1946.46,3.48,115776.4,new_york,45629.9,45564.4,2025-09-01 16:00:00
135,2025-09-03 08:05:00,2025-09-04 16:55:00,short,45136.1,45331.1,44453.6,45331.1,sl,-197.0,-584.82,-1.01,115191.58,london,45296.1,45136.1,2025-09-03 04:00:00
134,2025-09-02 17:05:00,2025-09-04 18:00:00,short,45244.8,45413.8,44653.3,45413.8,sl,-171.0,-585.73,-1.012,114605.85,new_york,45378.8,45244.8,2025-09-02 16:00:00
136,2025-09-05 18:00:00,2025-09-09 01:00:00,long,45247.5,45157.5,45562.5,45562.5,tp,313.0,1992.87,3.478,116598.72,new_york,45247.5,45192.5,2025-09-04 19:00:00
138,2025-09-10 09:55:00,2025-09-10 17:30:00,long,45652.9,45573.4,45931.15,45573.4,sl,-81.5,-597.66,-1.025,116001.06,london,45652.9,45608.4,2025-09-10 07:00:00
139,2025-09-11 08:15:00,2025-09-11 16:45:00,long,45497.6,45429.1,45737.35,45737.35,tp,237.75,2013.08,3.471,118014.14,london,45497.6,45464.1,2025-09-11 05:00:00
137,2025-09-08 17:30:00,2025-09-11 17:10:00,long,45396.2,45228.3,45983.84999999998,45983.84999999998,tp,585.65,1998.78,3.488,120012.92,new_york,45396.2,45263.3,2025-09-08 02:00:00
140,2025-09-15 11:05:00,2025-09-15 16:40:00,long,45860.2,45811.7,46029.95,45811.7,sl,-50.5,-624.81,-1.041,119388.11,london,45860.2,45846.7,2025-09-15 11:00:00
141,2025-09-17 09:00:00,2025-09-17 21:00:00,long,45754.4,45621.9,46218.15,46218.15,tp,461.75,2080.28,3.485,121468.39,london,45754.4,45656.9,2025-09-16 22:00:00
142,2025-09-17 16:40:00,2025-09-17 21:00:00,short,46039.2,46111.0,45787.89999999999,46111.0,sl,-73.8,-613.57,-1.028,120854.82,new_york,46076.0,46039.2,2025-09-12 21:00:00
143,2025-09-18 08:50:00,2025-09-18 16:00:00,long,46145.7,46057.2,46455.45,46057.2,sl,-90.5,-617.93,-1.023,120236.89,london,46145.7,46092.2,2025-09-18 08:00:00
145,2025-09-18 17:20:00,2025-09-19 22:55:00,short,46235.5,46388.0,45701.75,46388.0,sl,-154.5,-609.07,-1.013,119627.82,new_york,46353.0,46235.5,2025-09-18 16:00:00
146,2025-09-24 10:45:00,2025-09-24 18:10:00,long,46343.8,46277.8,46574.8,46277.8,sl,-68.0,-616.26,-1.03,119011.56,london,46343.8,46312.8,2025-09-24 09:00:00
147,2025-09-24 19:00:00,2025-09-25 14:10:00,long,46155.7,46064.7,46474.2,46064.7,sl,-93.0,-608.14,-1.022,118403.42,new_york,46155.7,46099.7,2025-09-22 20:00:00
148,2025-09-29 22:45:00,2025-10-10 18:00:00,long,46331.6,46006.6,47469.1,46006.6,sl,-327.0,-595.66,-1.006,117807.76,new_york,46331.6,46041.6,2025-09-26 22:00:00
144,2025-09-18 16:15:00,2025-10-10 22:10:00,long,46036.9,45646.9,47401.9,45646.9,sl,-392.0,-604.27,-1.005,117203.5,new_york,46036.9,45681.9,2025-09-18 03:00:00
150,2025-10-13 16:35:00,2025-10-13 18:20:00,short,45937.1,46080.6,45434.85,46080.6,sl,-145.5,-594.18,-1.014,116609.31,new_york,46045.6,45937.1,2025-10-13 15:00:00
149,2025-10-13 09:15:00,2025-10-14 13:30:00,long,45873.6,45711.1,46442.35,45711.1,sl,-164.5,-593.23,-1.012,116016.08,london,45873.6,45746.1,2025-10-13 06:00:00
151,2025-10-15 17:15:00,2025-10-15 18:40:00,short,46616.0,46690.5,46355.25,46355.25,tp,258.75,2014.71,3.473,118030.79,new_york,46655.5,46616.0,2025-10-09 17:00:00
152,2025-10-15 18:55:00,2025-10-15 20:00:00,long,46341.7,46267.7,46600.7,46267.7,sl,-76.0,-606.1,-1.027,117424.69,new_york,46341.7,46302.7,2025-10-15 09:00:00
