trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at
56,2026-02-12 14:07:00,2026-02-12 15:04:00,long,50265.71,50213.2,50396.985,50213.2,sl,-54.51,-562.42,-1.038,107794.81,new_york,50269.2,50253.2,2026-02-12 13:00:00
57,2026-02-13 14:55:00,2026-02-13 15:30:00,short,49375.81,49431.81,49235.81,49431.81,sl,-58.0,-558.22,-1.036,107236.58,new_york,49391.81,49374.31,2026-02-13 12:45:00
58,2026-02-16 13:45:00,2026-02-16 16:36:00,short,49713.55,49757.6,49603.42500000002,49603.42500000002,tp,108.12,1316.11,2.455,108552.7,new_york,49717.6,49692.1,2026-02-16 13:05:00
59,2026-02-17 15:51:00,2026-02-17 15:56:00,short,49501.81,49532.31,49425.56,49425.56,tp,74.25,1321.32,2.434,109874.01,new_york,49492.31,49457.31,2026-02-17 14:30:00
60,2026-02-17 15:52:00,2026-02-17 15:58:00,short,49496.81,49530.31,49413.06,49413.06,tp,81.75,1324.5,2.44,111198.52,new_york,49490.31,49479.31,2026-02-17 12:40:00
61,2026-02-17 17:47:00,2026-02-17 18:06:00,short,49299.5,49442.5,48942.0,49442.5,sl,-145.0,-563.77,-1.014,110634.75,new_york,49402.5,49245.0,2026-02-17 17:40:00
62,2026-02-18 16:39:00,2026-02-18 16:41:00,short,49659.2,49720.11,49506.92499999999,49720.11,sl,-62.91,-571.34,-1.033,110063.41,new_york,49680.11,49650.51,2026-02-18 15:50:00
63,2026-02-19 15:39:00,2026-02-19 16:33:00,long,49510.61,49410.01,49762.11,49410.01,sl,-102.6,-561.26,-1.02,109502.15,new_york,49511.51,49450.01,2026-02-19 14:25:00
64,2026-02-24 16:33:00,2026-02-24 16:38:00,short,48950.8,49009.61,48803.77500000001,49009.61,sl,-60.81,-566.13,-1.034,108936.02,new_york,48969.61,48948.11,2026-02-24 16:20:00
65,2026-02-24 18:06:00,2026-02-24 20:03:00,short,49181.75,49250.25,49010.5,49250.25,sl,-70.5,-560.58,-1.029,108375.44,new_york,49210.25,49179.8,2026-02-24 18:05:00
66,2026-02-25 14:31:00,2026-02-25 16:10:00,long,49314.65,49271.41,49422.75,49422.75,tp,106.1,1329.63,2.454,109705.07,new_york,49320.11,49311.41,2026-02-25 14:25:00
67,2026-02-25 16:30:00,2026-02-25 16:31:00,short,49412.1,49445.91,49327.57499999998,49327.57499999998,tp,82.53,1338.87,2.441,111043.94,new_york,49405.91,49388.41,2026-02-25 16:30:00
68,2026-02-25 18:18:00,2026-02-25 19:38:00,long,49280.65,49209.15,49459.4,49459.4,tp,176.75,1372.52,2.472,112416.45,new_york,49282.6,49249.15,2026-02-25 18:10:00
69,2026-02-25 18:24:00,2026-02-25 19:37:00,short,49334.65,49451.6,49042.27500000001,49451.6,sl,-118.95,-564.71,-1.017,111851.74,new_york,49411.6,49327.6,2026-02-25 17:10:00
70,2026-02-26 17:03:00,2026-02-26 17:08:00,long,49596.8,49562.61,49682.27500000001,49562.61,sl,-36.19,-591.97,-1.058,111259.77,new_york,49611.61,49602.61,2026-02-26 16:30:00
71,2026-02-27 18:17:00,2026-03-02 01:05:00,short,48983.85,49126.9,48626.22499999999,48626.22499999999,tp,355.63,1382.97,2.486,112642.74,new_york,49086.9,48955.21,2026-02-27 16:55:00
72,2026-03-02 18:02:00,2026-03-02 18:45:00,short,48814.0,48925.5,48535.25,48925.5,sl,-113.5,-573.32,-1.018,112069.42,new_york,48885.5,48798.5,2026-03-02 17:35:00
73,2026-03-03 16:23:00,2026-03-03 16:43:00,long,47999.71,47898.71,48252.21,47898.71,sl,-103.0,-571.44,-1.02,111497.98,new_york,48016.21,47938.71,2026-03-03 13:40:00
74,2026-03-04 14:04:00,2026-03-04 14:20:00,long,48549.11,48472.11,48741.61,48472.11,sl,-79.0,-571.97,-1.026,110926.01,new_york,48561.11,48512.11,2026-03-04 12:50:00
75,2026-03-05 15:25:00,2026-03-05 15:57:00,long,48459.91,48403.41,48601.16,48403.41,sl,-58.5,-574.26,-1.035,110351.74,new_york,48481.91,48443.41,2026-03-05 11:05:00
76,2026-03-05 18:41:00,2026-03-05 19:19:00,long,47923.5,47855.1,48094.5,47855.1,sl,-70.4,-567.89,-1.029,109783.85,new_york,47952.6,47895.1,2026-03-05 18:40:00
77,2026-03-06 14:30:00,2026-03-06 14:46:00,long,47697.51,47647.01,47823.76,47647.01,sl,-52.5,-570.66,-1.04,109213.19,new_york,47707.01,47687.01,2026-03-06 14:20:00
78,2026-03-09 15:36:00,2026-03-09 18:27:00,short,46984.41,47172.41,46514.41,47172.41,sl,-190.0,-551.88,-1.011,108661.32,new_york,47132.41,46972.41,2026-03-09 12:55:00
79,2026-03-09 18:35:00,2026-03-09 19:46:00,long,47055.1,46974.6,47256.35,47256.35,tp,199.25,1344.77,2.475,110006.09,new_york,47069.6,47014.6,2026-03-09 18:30:00
80,2026-03-11 18:04:00,2026-03-11 18:45:00,short,47511.5,47627.5,47221.5,47221.5,tp,288.0,1365.59,2.483,111371.68,new_york,47587.5,47510.5,2026-03-11 17:30:00
81,2026-03-13 13:47:00,2026-03-13 14:00:00,short,46771.51,46836.51,46609.01,46836.51,sl,-67.0,-573.99,-1.031,110797.69,new_york,46796.51,46768.01,2026-03-13 13:40:00
82,2026-03-13 13:50:00,2026-03-13 14:56:00,short,46813.01,46885.01,46633.01,46885.01,sl,-74.0,-572.33,-1.028,110225.36,new_york,46845.01,46812.01,2026-03-13 09:30:00
83,2026-03-16 15:54:00,2026-03-16 16:57:00,long,46905.81,46826.81,47103.31,47103.31,tp,195.5,1363.86,2.475,111589.22,new_york,46907.81,46866.81,2026-03-16 15:45:00
84,2026-03-18 17:58:00,2026-03-18 18:01:00,short,46574.2,46651.2,46381.7,46651.2,sl,-79.0,-572.44,-1.026,111016.79,new_york,46611.2,46552.2,2026-03-18 17:55:00
85,2026-03-19 13:45:00,2026-03-19 16:03:00,short,46159.21,46277.71,45862.96,45862.96,tp,294.25,1378.34,2.483,112395.13,new_york,46237.71,46157.21,2026-03-19 10:40:00
86,2026-03-20 16:27:00,2026-03-20 16:45:00,long,45890.71,45826.71,46050.71,46050.71,tp,158.0,1387.38,2.469,113782.5,new_york,45912.21,45866.71,2026-03-20 16:00:00
87,2026-03-20 16:44:00,2026-03-20 16:45:00,short,46003.9,46060.21,45863.12500000001,46060.21,sl,-58.31,-581.94,-1.036,113200.57,new_york,46020.21,45972.21,2026-03-20 12:55:00
88,2026-03-20 17:06:00,2026-03-20 22:35:00,short,45868.9,46047.9,45421.4,45421.4,tp,445.5,1408.68,2.489,114609.25,new_york,46007.9,45868.4,2026-03-20 17:05:00
89,2026-03-20 18:16:00,2026-03-20 21:21:00,long,45772.9,45630.9,46127.9,45630.9,sl,-144.0,-573.97,-1.014,114035.28,new_york,45805.9,45670.9,2026-03-20 18:15:00
90,2026-03-23 13:50:00,2026-03-23 14:05:00,short,45303.81,45372.31,45132.56,45372.31,sl,-70.5,-586.82,-1.029,113448.45,new_york,45332.31,45283.31,2026-03-23 13:30:00
91,2026-03-23 17:28:00,2026-03-23 18:52:00,long,46507.0,46393.0,46792.0,46393.0,sl,-116.0,-577.19,-1.018,112871.26,new_york,46520.5,46433.0,2026-03-23 17:25:00
92,2026-03-23 18:21:00,2026-03-23 19:29:00,short,46647.0,46849.31,46141.225000000006,46141.225000000006,tp,503.77,1412.5,2.49,114283.76,new_york,46809.31,46468.31,2026-03-23 14:55:00
93,2026-03-24 13:56:00,2026-03-24 15:49:00,short,46158.91,46247.41,45937.66,45937.66,tp,219.25,1415.63,2.477,115699.39,new_york,46207.41,46149.91,2026-03-24 13:30:00
94,2026-03-24 14:46:00,2026-03-24 15:43:00,short,46173.41,46253.41,45973.41,45973.41,tp,198.0,1414.26,2.475,117113.65,new_york,46213.41,46172.41,2026-03-24 14:30:00
95,2026-03-25 15:10:00,2026-03-25 15:23:00,long,46639.91,46469.91,47064.91,46469.91,sl,-172.0,-592.46,-1.012,116521.2,new_york,46639.91,46509.91,2026-03-25 15:10:00
96,2026-03-25 16:30:00,2026-03-25 16:31:00,short,46703.6,46721.41,46659.07499999998,46721.41,sl,-19.81,-648.03,-1.112,115873.16,new_york,46681.41,46642.91,2026-03-25 11:55:00
97,2026-03-25 16:31:00,2026-03-25 16:32:00,short,46721.6,46704.91,46763.32499999998,46704.91,sl,14.69,509.94,0.88,116383.1,new_york,46664.91,46647.91,2026-03-25 15:35:00
98,2026-03-25 19:00:00,2026-03-25 19:18:00,long,46428.9,46349.4,46627.65,46349.4,sl,-81.5,-596.55,-1.025,115786.55,new_york,46490.4,46389.4,2026-03-25 19:00:00
99,2026-03-26 19:16:00,2026-03-26 19:17:00,long,46156.75,46111.0,46271.125,46111.0,sl,-47.75,-604.24,-1.044,115182.31,new_york,46186.5,46151.0,2026-03-26 17:00:00
