trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
329,2026-01-28 13:53:00,2026-01-28 16:30:00,short,49037.8,49066.8,48936.3,49066.8,sl,-31.0,-587.93,-1.069,109411.69,new_york,conservative,bearish,49041.8,49033.85,2026-01-28 13:05:00
330,2026-01-28 15:18:00,2026-01-28 16:30:00,short,49009.61,49054.8,48851.44499999999,49054.8,sl,-47.19,-574.34,-1.044,108837.35,new_york,conservative,bearish,49029.8,49009.11,2026-01-28 14:15:00
331,2026-01-28 16:50:00,2026-01-28 17:08:00,long,48991.8,48952.61,49128.96500000001,48952.61,sl,-41.19,-571.96,-1.051,108265.39,new_york,conservative,bullish,49002.61,48977.61,2026-01-28 16:25:00
332,2026-01-28 17:19:00,2026-01-28 17:24:00,short,48944.85,49000.85,48748.85,49000.85,sl,-58.0,-560.66,-1.036,107704.73,new_york,conservative,bearish,48975.85,48943.8,2026-01-28 17:10:00
333,2026-01-28 19:41:00,2026-01-28 21:02:00,long,48979.85,48930.85,49151.35,48930.85,sl,-51.0,-560.5,-1.041,107144.23,new_york,conservative,bullish,48981.85,48955.85,2026-01-28 17:25:00
334,2026-01-28 20:29:00,2026-01-28 20:48:00,long,49020.8,48991.8,49122.3,48991.8,sl,-31.0,-575.66,-1.069,106568.57,new_york,conservative,bullish,49020.8,49016.8,2026-01-28 20:20:00
335,2026-01-28 21:04:00,2026-01-28 21:08:00,short,48998.3,49025.8,48902.05,49025.8,sl,-29.5,-571.6,-1.073,105996.97,new_york,conservative,bearish,49000.8,48997.8,2026-01-28 20:50:00
336,2026-01-28 21:21:00,2026-01-28 21:29:00,long,48975.8,48947.85,49073.625000000015,48947.85,sl,-29.95,-567.91,-1.072,105429.06,new_york,conservative,bullish,48981.3,48972.85,2026-01-28 21:05:00
337,2026-01-28 22:50:00,2026-01-28 22:55:00,short,48988.35,49041.8,48801.27499999998,49041.8,sl,-55.45,-546.87,-1.037,104882.19,new_york,conservative,bearish,49016.8,48985.8,2026-01-28 22:30:00
338,2026-01-29 13:47:00,2026-01-29 14:00:00,long,49149.51,49039.51,49534.51,49039.51,sl,-112.0,-533.95,-1.018,104348.25,new_york,conservative,bullish,49178.01,49064.51,2026-01-29 13:35:00
339,2026-01-29 14:30:00,2026-01-29 16:28:00,short,49100.51,49138.51,48967.51,48967.51,tp,131.0,1798.63,3.447,106146.88,new_york,conservative,bearish,49113.51,49097.51,2026-01-29 13:55:00
340,2026-01-29 14:45:00,2026-01-29 16:30:00,short,49054.51,49096.51,48907.51,49096.51,sl,-44.0,-546.59,-1.048,105600.3,new_york,conservative,bearish,49071.51,49054.51,2026-01-29 14:40:00
341,2026-01-29 16:34:00,2026-01-29 16:35:00,short,49167.7,49199.01,49058.114999999976,49199.01,sl,-33.31,-561.73,-1.064,105038.57,new_york,conservative,bearish,49174.01,49128.01,2026-01-29 13:50:00
342,2026-01-29 16:44:00,2026-01-29 16:46:00,long,49113.7,48983.51,49569.364999999976,48983.51,sl,-132.19,-533.26,-1.015,104505.31,new_york,conservative,bullish,49152.2,49008.51,2026-01-29 16:35:00
343,2026-01-29 16:55:00,2026-01-29 16:59:00,short,49105.7,49136.7,48997.2,48997.2,tp,106.5,1795.13,3.435,106300.44,new_york,conservative,bearish,49111.7,49085.7,2026-01-29 16:50:00
