trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
27,2025-12-16 19:40:00,2025-12-16 20:03:00,short,48108.88,48145.38,47981.13,47981.13,tp,125.75,1687.96,3.445,101375.52,new_york,aggressive,bearish,48120.38,48108.88,2025-12-16 19:40:00
28,2025-12-16 20:03:00,2025-12-16 20:36:00,short,48014.88,48049.83,47892.55499999998,48049.83,sl,-36.95,-535.88,-1.057,100839.63,new_york,aggressive,bearish,48024.83,48014.88,2025-12-16 20:00:00
29,2025-12-16 20:35:00,2025-12-16 21:05:00,long,48021.43,47975.93,48180.68,47975.93,sl,-47.5,-529.16,-1.044,100310.47,new_york,aggressive,bullish,48021.43,48000.93,2025-12-16 20:35:00
30,2025-12-16 20:40:00,2025-12-16 21:03:00,long,48068.43,48008.43,48278.43,48008.43,sl,-62.0,-521.0,-1.033,99789.47,new_york,aggressive,bullish,48068.43,48033.43,2025-12-16 20:40:00
31,2025-12-16 21:06:00,2025-12-16 22:08:00,short,48011.48,48098.93,47705.40500000001,48098.93,sl,-89.45,-510.36,-1.023,99279.11,new_york,aggressive,bearish,48073.93,48011.48,2025-12-16 21:05:00
32,2025-12-16 21:32:00,2025-12-16 22:30:00,long,48012.48,47973.43,48149.15500000001,48149.15500000001,tp,134.68,1720.76,3.449,100999.87,new_york,aggressive,bullish,48012.48,47998.43,2025-12-16 21:30:00
33,2025-12-16 22:14:00,2025-12-17 02:02:00,long,48074.43,48023.98,48251.00499999999,48023.98,sl,-52.45,-516.07,-1.04,100483.8,new_york,aggressive,bullish,48074.43,48048.98,2025-12-16 22:05:00
34,2025-12-16 22:39:00,2025-12-16 22:59:00,long,48166.93,48113.48,48354.00499999999,48113.48,sl,-55.45,-523.9,-1.037,99959.9,new_york,aggressive,bullish,48166.93,48138.48,2025-12-16 22:35:00
35,2025-12-17 14:35:00,2025-12-17 15:20:00,long,48218.13,48189.13,48319.63,48189.13,sl,-31.0,-534.27,-1.069,99425.63,new_york,aggressive,bullish,48218.13,48214.13,2025-12-17 14:35:00
36,2025-12-17 15:20:00,2025-12-17 16:30:00,long,48196.01,48163.13,48311.09000000002,48163.13,sl,-34.88,-527.37,-1.061,98898.27,new_york,aggressive,bullish,48196.01,48188.13,2025-12-17 11:50:00
37,2025-12-17 15:32:00,2025-12-17 16:28:00,long,48229.31,48191.81,48360.56,48191.81,sl,-39.5,-523.64,-1.053,98374.63,new_york,aggressive,bullish,48229.31,48216.81,2025-12-17 15:30:00
38,2025-12-17 16:28:00,2025-12-17 16:31:00,long,48185.58,48154.91,48292.924999999996,48292.924999999996,tp,105.34,1698.54,3.435,100073.16,new_york,aggressive,bullish,48185.58,48179.91,2025-12-17 11:45:00
39,2025-12-17 16:30:00,2025-12-17 16:50:00,long,48170.81,48128.01,48320.609999999986,48320.609999999986,tp,147.8,1698.57,3.453,101771.73,new_york,aggressive,bullish,48170.81,48153.01,2025-12-17 11:20:00
40,2025-12-17 16:38:00,2025-12-17 16:58:00,long,48237.11,48200.91,48363.80999999999,48363.80999999999,tp,124.7,1723.64,3.445,103495.37,new_york,aggressive,bullish,48237.11,48225.91,2025-12-17 16:35:00
41,2025-12-17 17:37:00,2025-12-17 17:52:00,short,48218.41,48265.91,48052.16,48052.16,tp,164.25,1789.38,3.458,105284.75,new_york,aggressive,bearish,48240.91,48218.41,2025-12-17 17:35:00
42,2025-12-17 17:40:00,2025-12-17 17:52:00,short,48194.41,48241.41,48029.91,48029.91,tp,162.5,1789.15,3.457,107073.9,new_york,aggressive,bearish,48216.41,48194.41,2025-12-17 17:40:00
43,2025-12-17 17:55:00,2025-12-18 15:30:00,short,48032.91,48099.41,47800.16,48099.41,sl,-68.5,-551.47,-1.03,106522.43,new_york,aggressive,bearish,48074.41,48032.91,2025-12-17 17:55:00
44,2025-12-17 18:08:00,2025-12-17 18:13:00,long,48034.41,48007.91,48127.16,48007.91,sl,-28.5,-575.77,-1.075,105946.65,new_york,aggressive,bullish,48034.41,48032.91,2025-12-17 18:05:00
