trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at,date
4665,2026-02-06 12:08:00,2026-02-06 12:47:00,short,48996.0,49026.5,48935.0,49026.5,sl,-32.5,-53.28,-1.066,64759.76,london,conservative,bearish,49001.5,48996.0,2026-02-06 12:00:00,2026-02-06
4666,2026-02-06 12:15:00,2026-02-06 13:15:00,long,48983.0,48928.0,49093.0,49093.0,tp,108.0,98.18,1.964,64857.94,london,conservative,bullish,48983.0,48953.0,2026-02-06 11:35:00,2026-02-06
4667,2026-02-06 13:47:00,2026-02-06 16:30:00,long,49151.5,49104.0,49246.5,49246.5,tp,93.0,97.89,1.958,64955.84,london,conservative,bullish,49151.5,49129.0,2026-02-06 13:40:00,2026-02-06
4668,2026-02-06 14:32:00,2026-02-06 14:53:00,short,49174.0,49201.5,49119.0,49119.0,tp,53.0,96.36,1.927,65052.2,london,conservative,bearish,49176.5,49174.0,2026-02-06 14:15:00,2026-02-06
4669,2026-02-06 14:55:00,2026-02-06 15:20:00,long,49112.5,49081.0,49175.5,49175.5,tp,61.0,96.83,1.937,65149.03,london,conservative,bullish,49112.5,49106.0,2026-02-06 13:25:00,2026-02-06
4670,2026-02-06 15:27:00,2026-02-06 15:37:00,long,49171.5,49123.0,49268.5,49123.0,sl,-50.5,-52.06,-1.041,65096.96,london,conservative,bullish,49171.5,49148.0,2026-02-06 15:20:00,2026-02-06
4671,2026-02-06 18:13:00,2026-02-06 19:48:00,long,49787.3,49715.8,49930.3,49930.3,tp,141.0,98.6,1.972,65195.57,london,conservative,bullish,49787.3,49740.8,2026-02-06 18:05:00,2026-02-06
4672,2026-02-06 18:57:00,2026-02-06 19:48:00,long,49859.3,49822.8,49932.3,49932.3,tp,71.0,97.26,1.945,65292.83,london,conservative,bullish,49859.3,49847.8,2026-02-06 18:45:00,2026-02-06
4673,2026-02-06 20:17:00,2026-02-06 22:40:00,long,49936.3,49873.3,50062.3,50062.3,tp,124.0,98.41,1.968,65391.24,new_york,conservative,bullish,49936.3,49898.3,2026-02-06 19:50:00,2026-02-06
4674,2026-02-06 20:18:00,2026-02-06 20:45:00,long,49946.3,49919.8,49999.3,49999.3,tp,51.0,96.23,1.925,65487.46,new_york,conservative,bullish,49946.3,49944.8,2026-02-06 19:55:00,2026-02-06
4675,2026-02-06 20:58:00,2026-02-06 22:22:00,long,49958.3,49918.3,50038.3,50038.3,tp,78.0,97.5,1.95,65584.96,new_york,conservative,bullish,49958.3,49943.3,2026-02-06 20:35:00,2026-02-06
4676,2026-02-06 22:22:00,2026-02-06 22:42:00,long,50007.8,49966.3,50090.8,50090.8,tp,81.0,97.59,1.952,65682.55,new_york,conservative,bullish,50007.8,49991.3,2026-02-06 21:50:00,2026-02-06
4677,2026-02-06 23:00:00,2026-02-09 01:00:00,long,50107.3,50073.3,50175.3,50175.3,tp,66.0,97.06,1.941,65779.61,new_york,conservative,bullish,50107.3,50098.3,2026-02-06 22:50:00,2026-02-09
4678,2026-02-09 10:26:00,2026-02-09 11:40:00,long,50211.4,50169.4,50295.4,50169.4,sl,-44.0,-52.38,-1.048,65727.23,london,conservative,bullish,50211.4,50194.4,2026-02-09 10:10:00,2026-02-09
4679,2026-02-09 10:34:00,2026-02-09 11:56:00,long,50183.9,50151.4,50248.9,50151.4,sl,-34.5,-53.08,-1.062,65674.16,london,conservative,bullish,50183.9,50176.4,2026-02-09 10:05:00,2026-02-09
4680,2026-02-09 11:40:00,2026-02-09 11:58:00,short,50193.9,50222.9,50135.9,50135.9,tp,56.0,96.55,1.931,65770.71,london,conservative,bearish,50197.9,50193.9,2026-02-09 11:15:00,2026-02-09
4681,2026-02-09 13:07:00,2026-02-09 16:12:00,long,50065.4,50015.4,50165.4,50015.4,sl,-52.0,-52.0,-1.04,65718.71,london,conservative,bullish,50065.4,50040.4,2026-02-09 12:55:00,2026-02-09
4682,2026-02-09 14:32:00,2026-02-09 15:53:00,long,50073.9,50043.9,50133.9,50043.9,sl,-32.0,-53.33,-1.067,65665.37,london,conservative,bullish,50073.9,50068.9,2026-02-09 14:10:00,2026-02-09
4683,2026-02-09 15:53:00,2026-02-09 16:05:00,short,50107.4,50146.4,50029.4,50029.4,tp,76.0,97.44,1.949,65762.81,london,conservative,bearish,50121.4,50107.4,2026-02-09 12:20:00,2026-02-09
4684,2026-02-09 16:55:00,2026-02-09 17:03:00,short,49913.7,49959.2,49822.7,49959.2,sl,-47.5,-52.2,-1.044,65710.61,london,conservative,bearish,49934.2,49913.7,2026-02-09 16:50:00,2026-02-09
4685,2026-02-09 17:49:00,2026-02-09 19:20:00,long,50156.7,50069.7,50330.7,50069.7,sl,-89.0,-51.15,-1.023,65659.46,london,conservative,bullish,50156.7,50094.7,2026-02-09 17:35:00,2026-02-09
4686,2026-02-09 18:33:00,2026-02-09 19:00:00,short,50107.7,50148.2,50026.7,50148.2,sl,-42.5,-52.47,-1.049,65606.99,london,conservative,bearish,50123.2,50107.7,2026-02-09 18:15:00,2026-02-09
4687,2026-02-09 19:00:00,2026-02-09 22:02:00,short,50126.7,50190.2,49999.7,50190.2,sl,-65.5,-51.57,-1.031,65555.42,london,conservative,bearish,50165.2,50126.7,2026-02-09 18:10:00,2026-02-09
4688,2026-02-09 20:02:00,2026-02-09 20:41:00,long,50061.2,50024.7,50134.2,50134.2,tp,71.0,97.26,1.945,65652.68,new_york,conservative,bullish,50061.2,50049.7,2026-02-09 17:25:00,2026-02-09
4689,2026-02-09 20:41:00,2026-02-09 20:44:00,long,50084.2,50055.7,50141.2,50141.2,tp,55.0,96.49,1.93,65749.17,new_york,conservative,bullish,50084.2,50080.7,2026-02-09 20:10:00,2026-02-09
4690,2026-02-09 21:40:00,2026-02-09 22:28:00,long,50162.2,50124.7,50237.2,50124.7,sl,-39.5,-52.67,-1.053,65696.5,new_york,conservative,bullish,50162.2,50149.7,2026-02-09 21:25:00,2026-02-09
4691,2026-02-09 22:46:00,2026-02-10 01:47:00,short,50153.7,50188.7,50083.7,50083.7,tp,68.0,97.14,1.943,65793.65,new_york,conservative,bearish,50163.7,50153.7,2026-02-09 22:20:00,2026-02-10
4692,2026-02-10 10:19:00,2026-02-10 11:17:00,long,50114.9,50075.4,50193.9,50193.9,tp,77.0,97.47,1.949,65891.12,london,conservative,bullish,50114.9,50100.4,2026-02-10 09:05:00,2026-02-10
4693,2026-02-10 10:47:00,2026-02-10 11:17:00,long,50134.4,50105.9,50191.4,50191.4,tp,55.0,96.49,1.93,65987.61,london,conservative,bullish,50134.4,50130.9,2026-02-10 10:40:00,2026-02-10
4694,2026-02-10 11:54:00,2026-02-10 14:08:00,long,50159.4,50132.9,50212.4,50132.9,sl,-28.5,-53.77,-1.075,65933.83,london,conservative,bullish,50159.4,50157.9,2026-02-10 11:05:00,2026-02-10
4695,2026-02-10 12:14:00,2026-02-10 14:37:00,short,50178.9,50212.4,50111.9,50111.9,tp,65.0,97.01,1.94,66030.85,london,conservative,bearish,50187.4,50178.9,2026-02-10 11:50:00,2026-02-10
4696,2026-02-10 14:08:00,2026-02-10 14:37:00,short,50169.9,50198.9,50111.9,50111.9,tp,56.0,96.55,1.931,66127.4,london,conservative,bearish,50173.9,50169.9,2026-02-10 12:45:00,2026-02-10
4697,2026-02-10 14:37:00,2026-02-10 14:40:00,short,50163.9,50193.9,50103.9,50103.9,tp,58.0,96.67,1.933,66224.07,london,conservative,bearish,50168.9,50163.9,2026-02-10 13:00:00,2026-02-10
4698,2026-02-10 14:37:00,2026-02-10 14:45:00,short,50135.4,50167.9,50070.4,50070.4,tp,63.0,96.92,1.938,66320.99,london,conservative,bearish,50142.9,50135.4,2026-02-10 14:10:00,2026-02-10
4699,2026-02-10 14:40:00,2026-02-10 14:41:00,short,50144.4,50170.9,50091.4,50091.4,tp,51.0,96.23,1.925,66417.22,london,conservative,bearish,50145.9,50144.4,2026-02-10 14:05:00,2026-02-10
4700,2026-02-10 15:26:00,2026-02-10 16:03:00,short,50081.4,50131.9,49980.4,50131.9,sl,-52.5,-51.98,-1.04,66365.24,london,conservative,bearish,50106.9,50081.4,2026-02-10 14:45:00,2026-02-10
4701,2026-02-10 15:31:00,2026-02-10 16:21:00,long,50066.4,50021.9,50155.4,50155.4,tp,87.0,97.75,1.955,66462.99,london,conservative,bullish,50066.4,50046.9,2026-02-10 15:20:00,2026-02-10
4702,2026-02-10 17:24:00,2026-02-10 17:48:00,short,50431.1,50475.1,50343.1,50343.1,tp,86.0,97.73,1.955,66560.72,london,conservative,bearish,50450.1,50431.1,2026-02-10 17:15:00,2026-02-10
4703,2026-02-10 17:55:00,2026-02-10 18:07:00,short,50364.6,50393.1,50307.6,50307.6,tp,55.0,96.49,1.93,66657.21,london,conservative,bearish,50368.1,50364.6,2026-02-10 17:50:00,2026-02-10
4704,2026-02-10 18:21:00,2026-02-10 18:55:00,long,50265.6,50195.9,50404.99999999999,50404.99999999999,tp,137.4,98.57,1.971,66755.77,london,conservative,bullish,50265.6,50220.9,2026-02-10 16:35:00,2026-02-10
4705,2026-02-10 20:09:00,2026-02-10 20:16:00,long,50317.6,50265.1,50422.6,50265.1,sl,-54.5,-51.9,-1.038,66703.87,new_york,conservative,bullish,50317.6,50290.1,2026-02-10 18:30:00,2026-02-10
4706,2026-02-10 20:28:00,2026-02-10 20:47:00,long,50207.9,50140.4,50342.9,50140.4,sl,-69.5,-51.48,-1.03,66652.39,new_york,conservative,bullish,50207.9,50165.4,2026-02-10 16:30:00,2026-02-10
4707,2026-02-10 20:39:00,2026-02-10 22:00:00,short,50200.1,50259.1,50082.1,50259.1,sl,-61.0,-51.69,-1.034,66600.69,new_york,conservative,bearish,50234.1,50200.1,2026-02-10 20:30:00,2026-02-10
4708,2026-02-10 20:52:00,2026-02-10 21:09:00,long,50123.9,50088.4,50194.9,50194.9,tp,69.0,97.18,1.944,66697.87,new_york,conservative,bullish,50123.9,50113.4,2026-02-10 16:05:00,2026-02-10
4709,2026-02-10 22:07:00,2026-02-10 22:50:00,long,50247.1,50220.1,50301.1,50220.1,sl,-29.0,-53.7,-1.074,66644.17,new_york,conservative,bullish,50247.1,50245.1,2026-02-10 22:00:00,2026-02-10
4710,2026-02-10 22:23:00,2026-02-10 22:53:00,short,50279.1,50323.6,50190.1,50190.1,tp,87.0,97.75,1.955,66741.92,new_york,conservative,bearish,50298.6,50279.1,2026-02-10 20:20:00,2026-02-10
4711,2026-02-10 22:54:00,2026-02-10 22:55:00,long,50204.1,50172.1,50268.1,50172.1,sl,-34.0,-53.12,-1.062,66688.8,new_york,conservative,bullish,50204.1,50197.1,2026-02-10 21:25:00,2026-02-10
4712,2026-02-10 22:57:00,2026-02-10 23:09:00,long,50157.1,50121.6,50228.1,50228.1,tp,69.0,97.18,1.944,66785.98,new_york,conservative,bullish,50157.1,50146.6,2026-02-10 21:00:00,2026-02-10
4713,2026-02-11 10:28:00,2026-02-11 10:35:00,short,50262.8,50289.8,50208.8,50289.8,sl,-29.0,-53.7,-1.074,66732.28,london,conservative,bearish,50264.8,50262.8,2026-02-11 10:15:00,2026-02-11
4714,2026-02-11 10:36:00,2026-02-11 12:01:00,short,50284.3,50315.8,50221.3,50221.3,tp,61.0,96.83,1.937,66829.1,london,conservative,bearish,50290.8,50284.3,2026-02-11 09:35:00,2026-02-11
4715,2026-02-11 10:39:00,2026-02-11 12:01:00,short,50287.8,50324.8,50213.8,50213.8,tp,72.0,97.3,1.946,66926.4,london,conservative,bearish,50299.8,50287.8,2026-02-11 08:15:00,2026-02-11
4716,2026-02-11 12:01:00,2026-02-11 12:02:00,short,50283.8,50310.3,50230.8,50230.8,tp,51.0,96.23,1.925,67022.63,london,conservative,bearish,50285.3,50283.8,2026-02-11 11:45:00,2026-02-11
4717,2026-02-11 12:13:00,2026-02-11 15:30:00,short,50215.8,50283.8,50079.8,50283.8,sl,-70.0,-51.47,-1.029,66971.16,london,conservative,bearish,50258.8,50215.8,2026-02-11 12:05:00,2026-02-11
4718,2026-02-11 13:33:00,2026-02-11 13:43:00,long,50261.8,50233.8,50317.8,50233.8,sl,-30.0,-53.57,-1.071,66917.58,london,conservative,bullish,50261.8,50258.8,2026-02-11 13:20:00,2026-02-11
4719,2026-02-11 13:44:00,2026-02-11 15:30:00,long,50231.8,50203.8,50287.8,50287.8,tp,54.0,96.43,1.929,67014.01,london,conservative,bullish,50231.8,50228.8,2026-02-11 13:00:00,2026-02-11
4720,2026-02-11 15:30:00,2026-02-11 15:31:00,long,50231.8,50200.3,50294.8,50294.8,tp,61.0,96.83,1.937,67110.84,london,conservative,bullish,50231.8,50225.3,2026-02-11 15:05:00,2026-02-11
4721,2026-02-11 18:26:00,2026-02-11 18:40:00,short,50132.5,50196.0,50005.5,50196.0,sl,-65.5,-51.57,-1.031,67059.26,london,conservative,bearish,50171.0,50132.5,2026-02-11 17:15:00,2026-02-11
4722,2026-02-11 18:28:00,2026-02-11 18:42:00,long,50101.5,50045.0,50214.5,50214.5,tp,111.0,98.23,1.965,67157.49,london,conservative,bullish,50101.5,50070.0,2026-02-11 18:20:00,2026-02-11
4723,2026-02-11 18:58:00,2026-02-12 06:17:00,short,50171.0,50269.5,49974.0,50269.5,sl,-100.5,-51.02,-1.02,67106.48,london,conservative,bearish,50244.5,50171.0,2026-02-11 17:10:00,2026-02-12
4724,2026-02-11 18:59:00,2026-02-11 19:02:00,long,50173.0,50127.0,50265.0,50127.0,sl,-48.0,-52.17,-1.043,67054.3,london,conservative,bullish,50173.0,50152.0,2026-02-11 18:40:00,2026-02-11
4725,2026-02-11 19:18:00,2026-02-11 19:25:00,short,50170.0,50221.5,50067.0,50221.5,sl,-53.5,-51.94,-1.039,67002.36,new_york,conservative,bearish,50196.5,50170.0,2026-02-11 19:00:00,2026-02-11
4726,2026-02-11 20:16:00,2026-02-12 03:31:00,long,50034.0,49954.0,50194.0,50194.0,tp,158.0,98.75,1.975,67101.11,new_york,conservative,bullish,50034.0,49979.0,2026-02-11 18:15:00,2026-02-12
4727,2026-02-12 10:23:00,2026-02-12 11:33:00,long,50247.1,50218.1,50305.1,50305.1,tp,56.0,96.55,1.931,67197.66,london,conservative,bullish,50247.1,50243.1,2026-02-12 09:05:00,2026-02-12
4728,2026-02-12 11:18:00,2026-02-12 11:38:00,short,50279.1,50308.1,50221.1,50308.1,sl,-31.0,-53.45,-1.069,67144.22,london,conservative,bearish,50283.1,50279.1,2026-02-12 07:30:00,2026-02-12
4729,2026-02-12 11:48:00,2026-02-12 12:24:00,long,50297.1,50259.6,50372.1,50259.6,sl,-39.5,-52.67,-1.053,67091.55,london,conservative,bullish,50297.1,50284.6,2026-02-12 11:35:00,2026-02-12
4730,2026-02-12 12:19:00,2026-02-12 15:04:00,short,50286.1,50325.1,50208.1,50208.1,tp,76.0,97.44,1.949,67188.99,london,conservative,bearish,50300.1,50286.1,2026-02-12 12:15:00,2026-02-12
4731,2026-02-12 12:25:00,2026-02-12 15:02:00,long,50261.1,50232.1,50319.1,50232.1,sl,-31.0,-53.45,-1.069,67135.54,london,conservative,bullish,50261.1,50257.1,2026-02-12 11:00:00,2026-02-12
4732,2026-02-12 15:27:00,2026-02-12 15:34:00,short,50227.6,50268.1,50146.6,50268.1,sl,-42.5,-52.47,-1.049,67083.07,london,conservative,bearish,50243.1,50227.6,2026-02-12 15:05:00,2026-02-12
4733,2026-02-12 15:52:00,2026-02-12 16:14:00,long,50287.1,50252.1,50357.1,50252.1,sl,-37.0,-52.86,-1.057,67030.21,london,conservative,bullish,50287.1,50277.1,2026-02-12 15:40:00,2026-02-12
4734,2026-02-12 16:04:00,2026-02-12 16:23:00,long,50268.6,50219.6,50366.6,50219.6,sl,-51.0,-52.04,-1.041,66978.17,london,conservative,bullish,50268.6,50244.6,2026-02-12 15:35:00,2026-02-12
4735,2026-02-12 16:23:00,2026-02-12 16:29:00,long,50229.1,50200.1,50287.1,50287.1,tp,56.0,96.55,1.931,67074.72,london,conservative,bullish,50229.1,50225.1,2026-02-12 15:30:00,2026-02-12
4736,2026-02-12 16:50:00,2026-02-12 16:54:00,long,50307.4,50280.1,50362.00000000001,50362.00000000001,tp,52.6,96.34,1.927,67171.06,london,conservative,bullish,50307.4,50305.1,2026-02-12 16:35:00,2026-02-12
4737,2026-02-12 17:22:00,2026-02-12 17:34:00,long,50278.6,50229.1,50377.6,50229.1,sl,-51.5,-52.02,-1.04,67119.04,london,conservative,bullish,50278.6,50254.1,2026-02-12 16:30:00,2026-02-12
4738,2026-02-12 17:46:00,2026-02-12 17:58:00,short,50195.4,50238.4,50109.4,50109.4,tp,84.0,97.67,1.953,67216.71,london,conservative,bearish,50213.4,50195.4,2026-02-12 17:40:00,2026-02-12
4739,2026-02-12 21:36:00,2026-02-12 21:57:00,short,49709.4,49766.9,49594.4,49766.9,sl,-59.5,-51.74,-1.035,67164.97,new_york,conservative,bearish,49741.9,49709.4,2026-02-12 18:25:00,2026-02-12
4740,2026-02-12 21:58:00,2026-02-12 22:28:00,short,49767.4,49825.4,49651.4,49651.4,tp,114.0,98.28,1.966,67263.25,new_york,conservative,bearish,49800.4,49767.4,2026-02-12 18:20:00,2026-02-12
4741,2026-02-12 22:12:00,2026-02-12 22:20:00,long,49733.2,49698.2,49803.2,49698.2,sl,-37.0,-52.86,-1.057,67210.39,new_york,conservative,bullish,49733.2,49723.2,2026-02-12 21:50:00,2026-02-12
4742,2026-02-12 22:43:00,2026-02-12 22:46:00,long,49591.4,49557.4,49659.4,49557.4,sl,-36.0,-52.94,-1.059,67157.45,new_york,conservative,bullish,49591.4,49582.4,2026-02-12 20:45:00,2026-02-12
4743,2026-02-13 10:26:00,2026-02-13 13:05:00,short,49357.9,49405.9,49261.9,49261.9,tp,94.0,97.92,1.958,67255.37,london,conservative,bearish,49380.9,49357.9,2026-02-13 10:15:00,2026-02-13
4744,2026-02-13 10:40:00,2026-02-13 11:03:00,long,49347.4,49318.4,49405.4,49318.4,sl,-31.0,-53.45,-1.069,67201.92,london,conservative,bullish,49347.4,49343.4,2026-02-13 10:30:00,2026-02-13
4745,2026-02-13 11:03:00,2026-02-13 12:51:00,short,49385.4,49425.4,49305.4,49305.4,tp,78.0,97.5,1.95,67299.42,london,conservative,bearish,49400.4,49385.4,2026-02-13 07:20:00,2026-02-13
4746,2026-02-13 12:51:00,2026-02-13 12:58:00,short,49360.4,49393.9,49293.4,49293.4,tp,65.0,97.01,1.94,67396.43,london,conservative,bearish,49368.9,49360.4,2026-02-13 12:35:00,2026-02-13
4747,2026-02-13 13:20:00,2026-02-13 14:00:00,short,49276.9,49316.4,49197.9,49316.4,sl,-41.5,-52.53,-1.051,67343.9,london,conservative,bearish,49291.4,49276.9,2026-02-13 13:05:00,2026-02-13
4748,2026-02-13 14:06:00,2026-02-13 14:55:00,long,49298.4,49260.4,49374.4,49374.4,tp,74.0,97.37,1.947,67441.27,london,conservative,bullish,49298.4,49285.4,2026-02-13 14:00:00,2026-02-13
4749,2026-02-13 14:12:00,2026-02-13 14:55:00,long,49285.4,49240.4,49375.4,49375.4,tp,88.0,97.78,1.956,67539.05,london,conservative,bullish,49285.4,49265.4,2026-02-13 13:55:00,2026-02-13
4750,2026-02-13 15:48:00,2026-02-13 16:32:00,long,49416.4,49359.9,49529.4,49359.9,sl,-58.5,-51.77,-1.035,67487.28,london,conservative,bullish,49416.4,49384.9,2026-02-13 15:35:00,2026-02-13
4751,2026-02-13 16:49:00,2026-02-13 16:55:00,short,49330.6,49438.9,49113.99999999999,49438.9,sl,-110.3,-50.92,-1.018,67436.36,london,conservative,bearish,49413.9,49330.6,2026-02-13 16:35:00,2026-02-13
4752,2026-02-13 17:44:00,2026-02-13 17:47:00,long,49486.6,49407.1,49645.6,49407.1,sl,-81.5,-51.26,-1.025,67385.1,london,conservative,bullish,49486.6,49432.1,2026-02-13 17:30:00,2026-02-13
4753,2026-02-13 17:51:00,2026-02-13 17:52:00,short,49487.4,49536.6,49389.00000000001,49536.6,sl,-51.2,-52.03,-1.041,67333.07,london,conservative,bearish,49511.6,49487.4,2026-02-13 17:45:00,2026-02-13
4754,2026-02-13 18:12:00,2026-02-13 18:13:00,long,49557.6,49513.1,49646.6,49513.1,sl,-46.5,-52.25,-1.045,67280.82,london,conservative,bullish,49557.6,49538.1,2026-02-13 18:05:00,2026-02-13
4755,2026-02-13 20:38:00,2026-02-13 20:42:00,long,49666.1,49634.6,49729.1,49634.6,sl,-33.5,-53.17,-1.063,67227.64,new_york,conservative,bullish,49666.1,49659.6,2026-02-13 20:15:00,2026-02-13
4756,2026-02-13 21:02:00,2026-02-13 21:07:00,short,49600.1,49636.1,49528.1,49636.1,sl,-38.0,-52.78,-1.056,67174.87,new_york,conservative,bearish,49611.1,49600.1,2026-02-13 20:55:00,2026-02-13
4757,2026-02-13 21:46:00,2026-02-13 21:58:00,short,49568.6,49601.6,49502.6,49502.6,tp,64.0,96.97,1.939,67271.84,new_york,conservative,bearish,49576.6,49568.6,2026-02-13 21:40:00,2026-02-13
4758,2026-02-16 10:30:00,2026-02-16 11:25:00,long,49656.0,49617.0,49734.0,49734.0,tp,76.0,97.44,1.949,67369.27,london,conservative,bullish,49656.0,49642.0,2026-02-16 10:10:00,2026-02-16
4759,2026-02-16 10:36:00,2026-02-16 11:05:00,long,49638.5,49608.5,49698.5,49698.5,tp,58.0,96.67,1.933,67465.94,london,conservative,bullish,49638.5,49633.5,2026-02-16 10:05:00,2026-02-16
4760,2026-02-16 11:42:00,2026-02-16 12:13:00,long,49733.5,49701.5,49797.5,49701.5,sl,-34.0,-53.12,-1.062,67412.81,london,conservative,bullish,49733.5,49726.5,2026-02-16 11:30:00,2026-02-16
4761,2026-02-16 12:07:00,2026-02-16 13:13:00,long,49715.0,49671.0,49803.0,49671.0,sl,-46.0,-52.27,-1.045,67360.54,london,conservative,bullish,49715.0,49696.0,2026-02-16 11:10:00,2026-02-16
4762,2026-02-16 12:33:00,2026-02-16 15:14:00,long,49693.5,49663.0,49754.5,49663.0,sl,-32.5,-53.28,-1.066,67307.26,london,conservative,bullish,49693.5,49688.0,2026-02-16 11:05:00,2026-02-16
4763,2026-02-16 13:13:00,2026-02-16 15:15:00,short,49718.0,49748.5,49657.0,49657.0,tp,59.0,96.72,1.934,67403.98,london,conservative,bearish,49723.5,49718.0,2026-02-16 12:05:00,2026-02-16
4764,2026-02-16 15:14:00,2026-02-16 16:26:00,short,49689.0,49720.5,49626.0,49626.0,tp,61.0,96.83,1.937,67500.81,london,conservative,bearish,49695.5,49689.0,2026-02-16 14:45:00,2026-02-16
4765,2026-02-16 15:15:00,2026-02-16 16:22:00,long,49664.0,49634.0,49724.0,49634.0,sl,-32.0,-53.33,-1.067,67447.48,london,conservative,bullish,49664.0,49659.0,2026-02-16 10:50:00,2026-02-16
4766,2026-02-16 16:22:00,2026-02-16 16:23:00,short,49709.0,49738.0,49651.0,49651.0,tp,56.0,96.55,1.931,67544.03,london,conservative,bearish,49713.0,49709.0,2026-02-16 14:35:00,2026-02-16
4767,2026-02-16 16:29:00,2026-02-16 16:36:00,long,49624.5,49594.0,49685.5,49594.0,sl,-32.5,-53.28,-1.066,67490.75,london,conservative,bullish,49624.5,49619.0,2026-02-16 09:40:00,2026-02-16
4768,2026-02-16 16:43:00,2026-02-16 16:56:00,long,49582.3,49547.3,49652.3,49652.3,tp,68.0,97.14,1.943,67587.89,london,conservative,bullish,49582.3,49572.3,2026-02-16 08:45:00,2026-02-16
4769,2026-02-16 17:51:00,2026-02-16 18:01:00,short,49556.2,49587.7,49493.2,49493.2,tp,61.0,96.83,1.937,67684.72,london,conservative,bearish,49562.7,49556.2,2026-02-16 17:35:00,2026-02-16
4770,2026-02-16 18:07:00,2026-02-16 18:11:00,short,49514.2,49572.2,49398.2,49572.2,sl,-60.0,-51.72,-1.034,67632.99,london,conservative,bearish,49547.2,49514.2,2026-02-16 18:00:00,2026-02-16
4771,2026-02-16 18:16:00,2026-02-16 18:22:00,short,49577.2,49611.2,49509.2,49509.2,tp,66.0,97.06,1.941,67730.05,london,conservative,bearish,49586.2,49577.2,2026-02-16 17:30:00,2026-02-16
4772,2026-02-16 19:38:00,2026-02-17 02:53:00,long,49548.2,49513.7,49617.2,49513.7,sl,-36.5,-52.9,-1.058,67677.15,new_york,conservative,bullish,49548.2,49538.7,2026-02-16 19:30:00,2026-02-17
4773,2026-02-17 10:24:00,2026-02-17 14:48:00,short,49486.9,49541.9,49376.9,49376.9,tp,108.0,98.18,1.964,67775.33,london,conservative,bearish,49516.9,49486.9,2026-02-17 03:30:00,2026-02-17
4774,2026-02-17 10:39:00,2026-02-17 14:48:00,long,49455.9,49376.9,49613.9,49376.9,sl,-81.0,-51.27,-1.025,67724.07,london,conservative,bullish,49455.9,49401.9,2026-02-17 10:05:00,2026-02-17
4775,2026-02-17 14:49:00,2026-02-17 15:06:00,long,49367.9,49331.9,49439.9,49331.9,sl,-38.0,-52.78,-1.056,67671.29,london,conservative,bullish,49367.9,49356.9,2026-02-17 09:50:00,2026-02-17
4776,2026-02-17 14:54:00,2026-02-17 15:05:00,long,49383.9,49345.9,49459.9,49345.9,sl,-40.0,-52.63,-1.053,67618.66,london,conservative,bullish,49383.9,49370.9,2026-02-17 09:55:00,2026-02-17
4777,2026-02-17 15:36:00,2026-02-17 16:30:00,long,49404.9,49309.9,49594.9,49594.9,tp,188.0,98.95,1.979,67717.61,london,conservative,bullish,49404.9,49334.9,2026-02-17 15:25:00,2026-02-17
4778,2026-02-17 15:53:00,2026-02-17 15:56:00,short,49492.9,49526.4,49425.9,49425.9,tp,65.0,97.01,1.94,67814.62,london,conservative,bearish,49501.4,49492.9,2026-02-17 12:10:00,2026-02-17
4779,2026-02-17 15:56:00,2026-02-17 16:30:00,short,49464.4,49501.9,49389.4,49501.9,sl,-39.5,-52.67,-1.053,67761.96,london,conservative,bearish,49476.9,49464.4,2026-02-17 14:20:00,2026-02-17
4780,2026-02-17 17:06:00,2026-02-17 17:07:00,short,49382.1,49420.1,49306.1,49306.1,tp,74.0,97.37,1.947,67859.32,london,conservative,bearish,49395.1,49382.1,2026-02-17 17:00:00,2026-02-17
4781,2026-02-17 18:36:00,2026-02-17 19:22:00,long,49552.1,49453.6,49749.1,49453.6,sl,-100.5,-51.02,-1.02,67808.31,london,conservative,bullish,49552.1,49478.6,2026-02-17 18:15:00,2026-02-17
4782,2026-02-17 18:37:00,2026-02-17 18:55:00,short,49547.6,49613.6,49415.6,49613.6,sl,-68.0,-51.52,-1.03,67756.79,london,conservative,bearish,49588.6,49547.6,2026-02-17 18:30:00,2026-02-17
4783,2026-02-17 19:24:00,2026-02-17 19:45:00,long,49472.1,49369.1,49678.1,49369.1,sl,-105.0,-50.97,-1.019,67705.82,new_york,conservative,bullish,49472.1,49394.1,2026-02-17 18:10:00,2026-02-17
4784,2026-02-17 19:54:00,2026-02-17 20:22:00,long,49369.1,49308.6,49490.1,49490.1,tp,119.0,98.35,1.967,67804.17,new_york,conservative,bullish,49369.1,49333.6,2026-02-17 18:05:00,2026-02-17
4785,2026-02-17 20:00:00,2026-02-17 20:29:00,short,49447.5,49527.5,49287.5,49527.5,sl,-82.0,-51.25,-1.025,67752.92,new_york,conservative,bearish,49502.5,49447.5,2026-02-17 19:45:00,2026-02-17
4786,2026-02-17 21:08:00,2026-02-17 21:52:00,long,49614.4,49573.4,49696.4,49573.4,sl,-43.0,-52.44,-1.049,67700.48,new_york,conservative,bullish,49614.4,49598.4,2026-02-17 20:45:00,2026-02-17
