trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed
713,2025-06-20 21:07:00,2025-06-20 21:20:00,short,42145.4,42234.9,41966.4,42236.9,sl,-51.12,-1.022,12959.08,new_york,42209.9,42149.4,-51.1
714,2025-06-23 10:20:00,2025-06-23 17:00:00,long,42145.4,42043.9,42348.4,42348.4,tp,100.0,2.0,13059.08,london,42141.4,42068.9,100.0
715,2025-06-23 17:45:00,2025-06-23 18:50:00,long,42303.4,42234.9,42440.4,42232.9,sl,-51.46,-1.029,13007.62,london,42299.4,42259.9,-51.449999999999996
716,2025-06-23 18:59:00,2025-06-23 19:31:00,short,42226.2,42290.2,42098.2,42098.2,tp,100.0,2.0,13107.62,london,42265.2,42230.2,100.0
717,2025-06-23 20:12:00,2025-06-23 20:19:00,short,42240.6,42298.6,42124.6,42300.6,sl,-51.72,-1.034,13055.9,new_york,42273.6,42244.6,-51.7
718,2025-06-23 21:21:00,2025-06-23 21:50:00,long,42523.1,42424.6,42720.1,42422.6,sl,-51.02,-1.02,13004.88,new_york,42519.1,42449.6,-51.0
719,2025-06-24 13:26:00,2025-06-24 16:15:00,short,42873.9,42915.9,42789.9,42917.9,sl,-52.38,-1.048,12952.5,london,42890.9,42877.9,-52.400000000000006
720,2025-06-24 17:11:00,2025-06-24 17:21:00,short,42844.8,42880.8,42772.8,42882.8,sl,-52.78,-1.056,12899.72,london,42855.8,42848.8,-52.800000000000004
721,2025-06-24 18:21:00,2025-06-24 22:44:00,long,42970.1,42863.6,43183.1,43183.1,tp,100.0,2.0,12999.72,london,42966.1,42888.6,100.0
722,2025-06-24 22:56:00,2025-06-25 16:40:00,short,43104.9,43141.9,43030.9,43030.9,tp,100.0,2.0,13099.72,new_york,43116.9,43108.9,100.0
723,2025-06-25 16:46:00,2025-06-25 18:32:00,short,43046.6,43083.1,42973.6,42973.6,tp,100.0,2.0,13199.72,london,43058.1,43050.6,100.0
724,2025-06-25 22:14:00,2025-06-26 01:12:00,short,42968.2,43012.7,42879.2,43014.7,sl,-52.25,-1.045,13147.47,new_york,42987.7,42972.2,-52.25
725,2025-06-26 13:30:00,2025-06-26 15:33:00,long,43119.7,43065.7,43227.7,43063.7,sl,-51.85,-1.037,13095.62,london,43115.7,43090.7,-51.849999999999994
726,2025-06-26 17:45:00,2025-06-26 19:34:00,long,43255.9,43204.4,43358.9,43358.9,tp,100.0,2.0,13195.62,london,43251.9,43229.4,100.0
727,2025-06-26 20:50:00,2025-06-27 01:24:00,long,43369.9,43308.4,43492.9,43492.9,tp,100.0,2.0,13295.62,new_york,43365.9,43333.4,100.0
728,2025-06-27 11:10:00,2025-06-27 15:00:00,short,43534.8,43588.8,43426.8,43590.8,sl,-51.85,-1.037,13243.77,london,43563.8,43538.8,-51.849999999999994
729,2025-06-27 15:38:00,2025-06-27 16:54:00,long,43555.3,43510.8,43644.3,43644.3,tp,100.0,2.0,13343.77,london,43551.3,43535.8,100.0
730,2025-06-27 20:43:00,2025-06-27 20:46:00,short,43855.9,43908.3,43751.1,43751.1,tp,100.0,2.0,13443.77,new_york,43883.3,43859.9,100.0
731,2025-06-27 20:53:00,2025-06-27 21:21:00,short,43759.3,43808.8,43660.3,43660.3,tp,100.0,2.0,13543.77,new_york,43783.8,43763.3,100.0
732,2025-06-27 21:41:00,2025-06-27 22:25:00,long,43579.3,43540.8,43656.3,43656.3,tp,100.0,2.0,13643.77,new_york,43575.3,43565.8,100.0
733,2025-06-27 22:49:00,2025-06-27 22:55:00,short,43725.8,43796.8,43583.8,43798.8,sl,-51.41,-1.028,13592.36,new_york,43771.8,43729.8,-51.4
734,2025-06-30 10:18:00,2025-06-30 12:19:00,long,44055.8,44020.3,44126.8,44018.3,sl,-52.82,-1.056,13539.54,london,44051.8,44045.3,-52.800000000000004
735,2025-06-30 14:40:00,2025-06-30 15:50:00,long,44054.0,44014.0,44134.0,44012.0,sl,-52.5,-1.05,13487.04,london,44050.0,44039.0,-52.5
736,2025-06-30 16:46:00,2025-06-30 17:37:00,short,44011.0,44057.0,43919.0,43919.0,tp,100.0,2.0,13587.04,london,44032.0,44015.0,100.0
737,2025-06-30 18:42:00,2025-06-30 19:18:00,long,44035.7,43970.2,44166.7,43968.2,sl,-51.53,-1.031,13535.51,london,44031.7,43995.2,-51.55
738,2025-06-30 23:00:00,2025-06-30 23:13:00,long,44073.5,44029.0,44162.5,44027.0,sl,-52.25,-1.045,13483.26,new_york,44069.5,44054.0,-52.25
739,2025-07-01 10:19:00,2025-07-01 12:46:00,long,44062.0,44022.0,44142.0,44020.0,sl,-52.5,-1.05,13430.76,london,44058.0,44047.0,-52.5
740,2025-07-01 13:20:00,2025-07-01 13:53:00,long,44070.0,44033.0,44144.0,44031.0,sl,-52.7,-1.054,13378.06,london,44066.0,44058.0,-52.7
741,2025-07-01 15:35:00,2025-07-01 16:30:00,short,44027.5,44068.5,43945.5,44070.5,sl,-52.44,-1.049,13325.62,london,44043.5,44031.5,-52.449999999999996
742,2025-07-01 18:09:00,2025-07-01 19:11:00,long,44389.2,44296.2,44575.2,44575.2,tp,100.0,2.0,13425.62,london,44385.2,44321.2,100.0
743,2025-07-01 22:12:00,2025-07-01 22:22:00,short,44522.6,44567.6,44432.6,44569.6,sl,-52.22,-1.044,13373.4,new_york,44542.6,44526.6,-52.2
744,2025-07-02 10:45:00,2025-07-02 11:27:00,long,44581.6,44532.1,44680.6,44530.1,sl,-52.02,-1.04,13321.38,london,44577.6,44557.1,-52.0
745,2025-07-02 11:42:00,2025-07-02 13:49:00,short,44551.7,44596.2,44462.7,44598.2,sl,-52.25,-1.045,13269.13,london,44571.2,44555.7,-52.25
746,2025-07-02 13:52:00,2025-07-02 15:15:00,short,44592.2,44625.7,44525.2,44525.2,tp,100.0,2.0,13369.13,london,44600.7,44596.2,100.0
747,2025-07-02 15:22:00,2025-07-02 16:03:00,short,44539.1,44581.1,44455.1,44455.1,tp,100.0,2.0,13469.13,london,44556.1,44543.1,100.0
748,2025-07-02 17:46:00,2025-07-02 18:24:00,long,44412.9,44367.4,44503.9,44503.9,tp,100.0,2.0,13569.13,london,44408.9,44392.4,100.0
749,2025-07-03 11:31:00,2025-07-03 15:02:00,short,44492.6,44527.1,44423.6,44529.1,sl,-52.9,-1.058,13516.23,london,44502.1,44496.6,-52.900000000000006
750,2025-07-03 16:36:00,2025-07-03 17:42:00,long,44614.1,44491.1,44860.1,44860.1,tp,100.0,2.0,13616.23,london,44610.1,44516.1,100.0
751,2025-07-03 18:47:00,2025-07-03 19:42:00,short,44828.8,44875.8,44734.8,44877.8,sl,-52.13,-1.043,13564.1,london,44850.8,44832.8,-52.15
752,2025-07-04 14:05:00,2025-07-04 16:41:00,short,44551.4,44594.9,44464.4,44596.9,sl,-52.3,-1.046,13511.8,london,44569.9,44555.4,-52.300000000000004
753,2025-07-04 16:52:00,2025-07-04 19:57:00,long,44593.4,44549.9,44680.4,44547.9,sl,-52.3,-1.046,13459.5,london,44589.4,44574.9,-52.300000000000004
754,2025-07-07 15:23:00,2025-07-07 15:45:00,long,44840.5,44797.5,44926.5,44795.5,sl,-52.33,-1.047,13407.17,london,44836.5,44822.5,-52.349999999999994
755,2025-07-07 16:31:00,2025-07-07 16:32:00,short,44755.0,44791.0,44683.0,44683.0,tp,100.0,2.0,13507.17,london,44766.0,44759.0,100.0
756,2025-07-07 21:44:00,2025-07-07 21:55:00,short,44281.5,44328.5,44187.5,44330.5,sl,-52.13,-1.043,13455.04,new_york,44303.5,44285.5,-52.15
757,2025-07-08 10:23:00,2025-07-08 11:36:00,long,44388.0,44356.0,44452.0,44354.0,sl,-53.12,-1.062,13401.92,london,44384.0,44381.0,-53.1
758,2025-07-08 11:41:00,2025-07-08 14:23:00,short,44356.0,44393.0,44282.0,44395.0,sl,-52.7,-1.054,13349.22,london,44368.0,44360.0,-52.7
759,2025-07-08 15:53:00,2025-07-08 16:30:00,short,44331.5,44373.0,44248.5,44375.0,sl,-52.41,-1.048,13296.81,london,44348.0,44335.5,-52.400000000000006
760,2025-07-08 16:39:00,2025-07-08 16:41:00,short,44327.0,44367.0,44247.0,44369.0,sl,-52.5,-1.05,13244.31,london,44342.0,44331.0,-52.5
761,2025-07-08 17:14:00,2025-07-09 15:23:00,short,44288.2,44392.2,44080.2,44394.2,sl,-50.96,-1.019,13193.35,london,44367.2,44292.2,-50.949999999999996
762,2025-07-09 15:37:00,2025-07-09 16:31:00,long,44381.4,44335.4,44473.4,44473.4,tp,100.0,2.0,13293.35,london,44377.4,44360.4,100.0
763,2025-07-09 17:37:00,2025-07-09 17:43:00,long,44326.4,44286.4,44406.4,44284.4,sl,-52.5,-1.05,13240.85,london,44322.4,44311.4,-52.5
764,2025-07-09 17:47:00,2025-07-09 18:13:00,short,44319.4,44359.9,44238.4,44238.4,tp,100.0,2.0,13340.85,london,44334.9,44323.4,100.0
765,2025-07-09 18:48:00,2025-07-09 20:25:00,short,44337.4,44387.4,44237.4,44389.4,sl,-52.0,-1.04,13288.85,london,44362.4,44341.4,-52.0
766,2025-07-09 20:38:00,2025-07-10 16:57:00,long,44337.7,44250.7,44511.7,44511.7,tp,100.0,2.0,13388.85,new_york,44333.7,44275.7,100.0
767,2025-07-10 20:18:00,2025-07-10 21:56:00,long,44724.5,44689.0,44795.5,44687.0,sl,-52.82,-1.056,13336.03,new_york,44720.5,44714.0,-52.800000000000004
768,2025-07-11 10:20:00,2025-07-11 10:54:00,short,44449.6,44482.1,44384.6,44384.6,tp,100.0,2.0,13436.03,london,44457.1,44453.6,100.0
769,2025-07-11 14:12:00,2025-07-11 16:35:00,long,44356.6,44316.1,44437.6,44314.1,sl,-52.47,-1.049,13383.56,london,44352.6,44341.1,-52.449999999999996
770,2025-07-11 17:03:00,2025-07-11 18:15:00,long,44369.7,44327.2,44454.7,44325.2,sl,-52.35,-1.047,13331.21,london,44365.7,44352.2,-52.349999999999994
771,2025-07-11 19:19:00,2025-07-11 20:19:00,short,44293.0,44357.5,44164.0,44359.5,sl,-51.55,-1.031,13279.66,new_york,44332.5,44297.0,-51.55
772,2025-07-11 21:52:00,2025-07-11 22:04:00,long,44388.0,44339.0,44486.0,44337.0,sl,-52.04,-1.041,13227.62,new_york,44384.0,44364.0,-52.05
773,2025-07-11 22:07:00,2025-07-14 01:00:00,long,44325.5,44268.5,44439.5,44266.5,sl,-51.75,-1.035,13175.87,new_york,44321.5,44293.5,-51.74999999999999
774,2025-07-14 12:28:00,2025-07-14 16:30:00,long,44233.4,44188.9,44322.4,44322.4,tp,100.0,2.0,13275.87,london,44229.4,44213.9,100.0
775,2025-07-14 16:32:00,2025-07-14 16:45:00,long,44269.9,44214.4,44380.9,44380.9,tp,100.0,2.0,13375.87,london,44265.9,44239.4,100.0
776,2025-07-15 10:53:00,2025-07-15 11:09:00,short,44467.5,44509.5,44383.5,44383.5,tp,100.0,2.0,13475.87,london,44484.5,44471.5,100.0
777,2025-07-15 11:12:00,2025-07-15 12:38:00,short,44397.5,44432.0,44328.5,44434.0,sl,-52.9,-1.058,13422.97,london,44407.0,44401.5,-52.900000000000006
778,2025-07-15 12:47:00,2025-07-15 13:31:00,long,44424.5,44388.0,44497.5,44497.5,tp,100.0,2.0,13522.97,london,44420.5,44413.0,100.0
779,2025-07-15 15:00:00,2025-07-15 15:30:00,short,44424.5,44465.0,44343.5,44467.0,sl,-52.47,-1.049,13470.5,london,44440.0,44428.5,-52.449999999999996
780,2025-07-15 19:18:00,2025-07-15 22:59:00,short,44168.8,44241.8,44022.8,44022.8,tp,100.0,2.0,13570.5,new_york,44216.8,44172.8,100.0
781,2025-07-16 11:01:00,2025-07-16 11:44:00,long,43972.8,43936.3,44045.8,44045.8,tp,100.0,2.0,13670.5,london,43968.8,43961.3,100.0
782,2025-07-16 16:36:00,2025-07-16 16:41:00,long,44211.8,44157.8,44319.8,44155.8,sl,-51.85,-1.037,13618.65,london,44207.8,44182.8,-51.849999999999994
783,2025-07-16 16:51:00,2025-07-16 17:53:00,long,44062.8,44017.8,44152.8,44152.8,tp,100.0,2.0,13718.65,london,44058.8,44042.8,100.0
784,2025-07-16 17:54:00,2025-07-16 17:55:00,short,44146.8,44187.3,44065.8,44065.8,tp,100.0,2.0,13818.65,london,44162.3,44150.8,100.0
785,2025-07-16 19:02:00,2025-07-16 20:06:00,short,44026.6,44150.1,43779.6,44152.1,sl,-50.81,-1.016,13767.84,london,44125.1,44030.6,-50.8
786,2025-07-17 10:19:00,2025-07-17 11:24:00,long,44211.4,44169.9,44294.4,44167.9,sl,-52.41,-1.048,13715.43,london,44207.4,44194.9,-52.400000000000006
787,2025-07-17 13:37:00,2025-07-17 15:49:00,short,44182.3,44223.8,44099.3,44225.8,sl,-52.41,-1.048,13663.02,london,44198.8,44186.3,-52.400000000000006
788,2025-07-17 18:25:00,2025-07-17 19:04:00,short,44373.6,44460.1,44200.6,44462.1,sl,-51.16,-1.023,13611.86,london,44435.1,44377.6,-51.15
789,2025-07-17 19:24:00,2025-07-17 20:43:00,short,44401.4,44455.4,44293.4,44457.4,sl,-51.85,-1.037,13560.01,new_york,44430.4,44405.4,-51.849999999999994
790,2025-07-18 10:46:00,2025-07-18 14:00:00,short,44573.4,44606.9,44506.4,44506.4,tp,100.0,2.0,13660.01,london,44581.9,44577.4,100.0
791,2025-07-18 16:11:00,2025-07-18 16:30:00,short,44599.4,44636.4,44525.4,44525.4,tp,100.0,2.0,13760.01,london,44611.4,44603.4,100.0
792,2025-07-18 21:56:00,2025-07-21 09:25:00,long,44289.1,44221.1,44425.1,44425.1,tp,100.0,2.0,13860.01,new_york,44285.1,44246.1,100.0
793,2025-07-21 11:35:00,2025-07-21 13:38:00,long,44466.7,44425.7,44548.7,44423.7,sl,-52.44,-1.049,13807.57,london,44462.7,44450.7,-52.449999999999996
794,2025-07-21 16:19:00,2025-07-21 16:30:00,short,44411.7,44446.2,44342.7,44448.2,sl,-52.9,-1.058,13754.67,london,44421.2,44415.7,-52.900000000000006
795,2025-07-21 16:42:00,2025-07-21 16:43:00,long,44393.2,44360.2,44459.2,44358.2,sl,-53.03,-1.061,13701.64,london,44389.2,44385.2,-53.05
796,2025-07-21 17:10:00,2025-07-21 17:27:00,long,44452.2,44414.7,44527.2,44527.2,tp,100.0,2.0,13801.64,london,44448.2,44439.7,100.0
797,2025-07-21 22:53:00,2025-07-22 16:42:00,short,44355.4,44438.4,44189.4,44440.4,sl,-51.2,-1.024,13750.44,new_york,44413.4,44359.4,-51.2
798,2025-07-22 17:07:00,2025-07-22 17:12:00,long,44373.1,44331.1,44457.1,44329.1,sl,-52.38,-1.048,13698.06,london,44369.1,44356.1,-52.400000000000006
799,2025-07-22 17:13:00,2025-07-22 20:15:00,long,44324.6,44277.6,44418.6,44418.6,tp,100.0,2.0,13798.06,london,44320.6,44302.6,100.0
800,2025-07-22 20:41:00,2025-07-23 02:14:00,long,44438.9,44348.4,44619.9,44619.9,tp,100.0,2.0,13898.06,new_york,44434.9,44373.4,100.0
801,2025-07-23 10:56:00,2025-07-23 11:11:00,short,44620.7,44665.2,44531.7,44667.2,sl,-52.25,-1.045,13845.81,london,44640.2,44624.7,-52.25
802,2025-07-23 14:31:00,2025-07-23 14:57:00,short,44697.2,44732.7,44626.2,44734.7,sl,-52.82,-1.056,13792.99,london,44707.7,44701.2,-52.800000000000004
803,2025-07-23 16:59:00,2025-07-23 18:54:00,long,44672.2,44613.2,44790.2,44790.2,tp,100.0,2.0,13892.99,london,44668.2,44638.2,100.0
804,2025-07-23 20:16:00,2025-07-23 20:24:00,short,44870.9,44908.4,44795.9,44910.4,sl,-52.67,-1.053,13840.32,new_york,44883.4,44874.9,-52.65
805,2025-07-24 10:21:00,2025-07-24 11:32:00,short,44866.8,44899.8,44800.8,44901.8,sl,-53.03,-1.061,13787.29,london,44874.8,44870.8,-53.05
806,2025-07-24 11:50:00,2025-07-24 13:32:00,long,44874.3,44830.8,44961.3,44828.8,sl,-52.3,-1.046,13734.99,london,44870.3,44855.8,-52.300000000000004
807,2025-07-24 13:41:00,2025-07-24 15:31:00,short,44836.3,44877.8,44753.3,44753.3,tp,100.0,2.0,13834.99,london,44852.8,44840.3,100.0
808,2025-07-24 16:16:00,2025-07-24 16:48:00,short,44676.8,44746.3,44537.8,44748.3,sl,-51.44,-1.029,13783.55,london,44721.3,44680.8,-51.449999999999996
809,2025-07-24 18:34:00,2025-07-24 19:26:00,short,44845.5,44894.5,44747.5,44747.5,tp,100.0,2.0,13883.55,london,44869.5,44849.5,100.0
810,2025-07-24 19:48:00,2025-07-24 21:10:00,short,44776.0,44865.5,44597.0,44867.5,sl,-51.12,-1.022,13832.43,new_york,44840.5,44780.0,-51.1
811,2025-07-24 22:54:00,2025-07-25 02:55:00,short,44736.5,44795.0,44619.5,44797.0,sl,-51.71,-1.034,13780.72,new_york,44770.0,44740.5,-51.7
812,2025-07-25 11:55:00,2025-07-25 16:32:00,short,44775.8,44807.8,44711.8,44711.8,tp,100.0,2.0,13880.72,london,44782.8,44779.8,100.0
813,2025-07-25 17:14:00,2025-07-25 17:20:00,short,44713.8,44762.8,44615.8,44764.8,sl,-52.04,-1.041,13828.68,london,44737.8,44717.8,-52.05
814,2025-07-25 22:58:00,2025-07-28 01:00:00,short,44908.2,44944.2,44836.2,44946.2,sl,-52.78,-1.056,13775.9,new_york,44919.2,44912.2,-52.800000000000004
815,2025-07-28 11:11:00,2025-07-28 15:00:00,short,45006.6,45050.6,44918.6,44918.6,tp,100.0,2.0,13875.9,london,45025.6,45010.6,100.0
816,2025-07-28 16:18:00,2025-07-28 16:52:00,short,44902.1,44946.1,44814.1,44814.1,tp,100.0,2.0,13975.9,london,44921.1,44906.1,100.0
817,2025-07-28 17:22:00,2025-07-28 20:17:00,long,44922.8,44841.1,45086.20000000001,44839.1,sl,-51.22,-1.024,13924.68,london,44918.8,44866.1,-51.2
818,2025-07-28 21:01:00,2025-07-28 23:00:00,short,44779.3,44848.8,44640.3,44850.8,sl,-51.44,-1.029,13873.24,new_york,44823.8,44783.3,-51.449999999999996
819,2025-07-29 13:08:00,2025-07-29 13:33:00,short,44847.3,44899.8,44742.3,44901.8,sl,-51.9,-1.038,13821.34,london,44874.8,44851.3,-51.9
820,2025-07-29 14:02:00,2025-07-29 14:51:00,short,44890.8,44933.8,44804.8,44935.8,sl,-52.33,-1.047,13769.01,london,44908.8,44894.8,-52.349999999999994
821,2025-07-29 15:06:00,2025-07-29 15:51:00,long,44907.8,44850.3,45022.8,44848.3,sl,-51.74,-1.035,13717.27,london,44903.8,44875.3,-51.74999999999999
822,2025-07-29 17:10:00,2025-07-30 21:49:00,short,44788.3,44910.8,44543.3,44543.3,tp,100.0,2.0,13817.27,london,44885.8,44792.3,100.0
823,2025-07-31 14:57:00,2025-07-31 15:24:00,short,44556.4,44590.9,44487.4,44592.9,sl,-52.9,-1.058,13764.37,london,44565.9,44560.4,-52.900000000000006
824,2025-07-31 16:35:00,2025-07-31 16:40:00,short,44553.9,44597.4,44466.9,44466.9,tp,100.0,2.0,13864.37,london,44572.4,44557.9,100.0
825,2025-07-31 19:02:00,2025-07-31 20:32:00,short,44478.6,44588.1,44259.6,44259.6,tp,100.0,2.0,13964.37,new_york,44563.1,44482.6,100.0
826,2025-07-31 22:09:00,2025-07-31 22:16:00,long,44330.6,44256.6,44478.6,44254.6,sl,-51.35,-1.027,13913.02,new_york,44326.6,44281.6,-51.349999999999994
827,2025-08-01 13:32:00,2025-08-01 14:47:00,short,43720.1,43770.1,43620.1,43772.1,sl,-52.0,-1.04,13861.02,london,43745.1,43724.1,-52.0
828,2025-08-01 19:43:00,2025-08-01 19:58:00,long,43580.4,43505.9,43729.4,43503.9,sl,-51.34,-1.027,13809.68,new_york,43576.4,43530.9,-51.349999999999994
829,2025-08-01 21:46:00,2025-08-01 21:51:00,long,43630.4,43558.6,43774.00000000001,43556.6,sl,-51.39,-1.028,13758.29,new_york,43626.4,43583.6,-51.4
830,2025-08-04 14:28:00,2025-08-04 16:30:00,short,43793.8,43837.3,43706.8,43839.3,sl,-52.3,-1.046,13705.99,london,43812.3,43797.8,-52.300000000000004
831,2025-08-04 18:47:00,2025-08-04 19:00:00,short,44021.1,44096.1,43871.1,44098.1,sl,-51.33,-1.027,13654.66,london,44071.1,44025.1,-51.349999999999994
832,2025-08-04 19:52:00,2025-08-04 20:55:00,long,44118.3,44058.8,44237.3,44056.8,sl,-51.68,-1.034,13602.98,new_york,44114.3,44083.8,-51.7
833,2025-08-04 21:37:00,2025-08-04 22:20:00,short,44109.3,44166.3,43995.3,44168.3,sl,-51.75,-1.035,13551.23,new_york,44141.3,44113.3,-51.74999999999999
834,2025-08-05 10:33:00,2025-08-05 13:27:00,short,44238.2,44271.2,44172.2,44273.2,sl,-53.03,-1.061,13498.2,london,44246.2,44242.2,-53.05
835,2025-08-05 13:44:00,2025-08-05 14:58:00,short,44194.2,44226.7,44129.2,44228.7,sl,-53.08,-1.062,13445.12,london,44201.7,44198.2,-53.1
836,2025-08-05 15:57:00,2025-08-05 16:31:00,short,44167.2,44206.7,44088.2,44208.7,sl,-52.53,-1.051,13392.59,london,44181.7,44171.2,-52.55
837,2025-08-05 16:43:00,2025-08-05 16:50:00,long,44238.2,44196.7,44321.2,44194.7,sl,-52.41,-1.048,13340.18,london,44234.2,44221.7,-52.400000000000006
838,2025-08-05 19:42:00,2025-08-05 20:25:00,long,44117.5,44062.5,44227.5,44227.5,tp,100.0,2.0,13440.18,new_york,44113.5,44087.5,100.0
839,2025-08-05 21:02:00,2025-08-05 21:15:00,long,44188.5,44114.0,44337.5,44112.0,sl,-51.34,-1.027,13388.84,new_york,44184.5,44139.0,-51.349999999999994
840,2025-08-05 22:07:00,2025-08-06 04:58:00,short,44156.0,44200.0,44068.0,44202.0,sl,-52.27,-1.045,13336.57,new_york,44175.0,44160.0,-52.25
841,2025-08-06 12:28:00,2025-08-06 16:30:00,short,44274.9,44312.4,44199.9,44199.9,tp,100.0,2.0,13436.57,london,44287.4,44278.9,100.0
842,2025-08-06 18:00:00,2025-08-06 18:31:00,short,44209.9,44265.9,44097.9,44267.9,sl,-51.79,-1.036,13384.78,london,44240.9,44213.9,-51.800000000000004
843,2025-08-06 18:41:00,2025-08-07 11:03:00,long,44183.1,44112.1,44325.1,44325.1,tp,100.0,2.0,13484.78,london,44179.1,44137.1,100.0
844,2025-08-07 16:24:00,2025-08-07 16:31:00,long,44450.8,44397.3,44557.8,44395.3,sl,-51.87,-1.037,13432.91,london,44446.8,44422.3,-51.849999999999994
845,2025-08-07 22:55:00,2025-08-08 16:32:00,long,43925.5,43818.0,44140.5,44140.5,tp,100.0,2.0,13532.91,new_york,43921.5,43843.0,100.0
846,2025-08-08 17:53:00,2025-08-08 18:02:00,long,44115.7,44079.2,44188.7,44077.2,sl,-52.74,-1.055,13480.17,london,44111.7,44104.2,-52.75
847,2025-08-08 20:03:00,2025-08-08 21:17:00,long,44139.9,44090.4,44238.9,44238.9,tp,100.0,2.0,13580.17,new_york,44135.9,44115.4,100.0
848,2025-08-11 11:33:00,2025-08-11 13:59:00,short,44263.7,44297.7,44195.7,44299.7,sl,-52.94,-1.059,13527.23,london,44272.7,44267.7,-52.949999999999996
849,2025-08-11 15:28:00,2025-08-11 15:53:00,long,44273.7,44236.2,44348.7,44234.2,sl,-52.67,-1.053,13474.56,london,44269.7,44261.2,-52.65
850,2025-08-11 21:51:00,2025-08-12 07:38:00,short,43969.4,44043.9,43820.4,44045.9,sl,-51.34,-1.027,13423.22,new_york,44018.9,43973.4,-51.349999999999994
851,2025-08-12 10:38:00,2025-08-12 13:15:00,long,44054.6,43999.6,44164.6,43997.6,sl,-51.82,-1.036,13371.4,london,44050.6,44024.6,-51.800000000000004
852,2025-08-12 15:10:00,2025-08-12 15:30:00,long,43995.6,43945.6,44095.6,44095.6,tp,100.0,2.0,13471.4,london,43991.6,43970.6,100.0
853,2025-08-12 17:51:00,2025-08-13 12:55:00,long,44448.9,44383.4,44579.9,44579.9,tp,100.0,2.0,13571.4,london,44444.9,44408.4,100.0
854,2025-08-13 14:29:00,2025-08-13 15:40:00,short,44585.4,44620.9,44514.4,44622.9,sl,-52.82,-1.056,13518.58,london,44595.9,44589.4,-52.800000000000004
855,2025-08-14 10:44:00,2025-08-14 12:33:00,short,44932.2,44964.2,44868.2,44966.2,sl,-53.12,-1.062,13465.46,london,44939.2,44936.2,-53.1
856,2025-08-14 12:53:00,2025-08-14 13:51:00,long,44953.7,44915.2,45030.7,44913.2,sl,-52.6,-1.052,13412.86,london,44949.7,44940.2,-52.6
857,2025-08-14 14:40:00,2025-08-14 15:30:00,long,44906.7,44867.7,44984.7,44865.7,sl,-52.56,-1.051,13360.3,london,44902.7,44892.7,-52.55
858,2025-08-14 17:47:00,2025-08-14 18:09:00,short,44866.7,44902.7,44794.7,44794.7,tp,100.0,2.0,13460.3,london,44877.7,44870.7,100.0
859,2025-08-14 18:34:00,2025-08-14 21:50:00,short,44758.9,44869.9,44536.9,44871.9,sl,-50.9,-1.018,13409.4,london,44844.9,44762.9,-50.9
860,2025-08-15 12:46:00,2025-08-15 13:58:00,short,45197.5,45231.0,45130.5,45233.0,sl,-52.99,-1.06,13356.41,london,45206.0,45201.5,-53.0
861,2025-08-15 14:00:00,2025-08-15 16:32:00,short,45214.0,45260.0,45122.0,45122.0,tp,100.0,2.0,13456.41,london,45235.0,45218.0,100.0
862,2025-08-15 22:18:00,2025-08-19 13:00:00,short,44978.2,45064.7,44805.2,44805.2,tp,100.0,2.0,13556.41,new_york,45039.7,44982.2,100.0
863,2025-08-19 16:34:00,2025-08-19 16:41:00,short,44980.9,45036.9,44868.9,45038.9,sl,-51.79,-1.036,13504.62,london,45011.9,44984.9,-51.800000000000004
864,2025-08-19 17:49:00,2025-08-19 18:01:00,long,45096.6,44983.6,45322.6,44981.6,sl,-50.88,-1.018,13453.74,london,45092.6,45008.6,-50.9
865,2025-08-19 18:03:00,2025-08-19 18:25:00,long,45030.9,44971.4,45149.9,44969.4,sl,-51.68,-1.034,13402.06,london,45026.9,44996.4,-51.7
866,2025-08-19 21:55:00,2025-08-19 22:58:00,short,44846.9,44899.4,44741.9,44901.4,sl,-51.9,-1.038,13350.16,new_york,44874.4,44850.9,-51.9
867,2025-08-20 10:16:00,2025-08-20 11:15:00,long,44845.1,44804.6,44926.1,44802.6,sl,-52.47,-1.049,13297.69,london,44841.1,44829.6,-52.449999999999996
868,2025-08-20 11:28:00,2025-08-20 12:22:00,short,44799.6,44836.1,44726.6,44838.1,sl,-52.74,-1.055,13244.95,london,44811.1,44803.6,-52.75
869,2025-08-20 17:10:00,2025-08-20 17:29:00,long,44833.6,44792.6,44915.6,44790.6,sl,-52.44,-1.049,13192.51,london,44829.6,44817.6,-52.449999999999996
870,2025-08-20 18:16:00,2025-08-20 18:24:00,short,44917.6,44953.6,44845.6,44955.6,sl,-52.78,-1.056,13139.73,london,44928.6,44921.6,-52.800000000000004
871,2025-08-20 20:56:00,2025-08-20 21:02:00,long,44927.9,44877.4,45028.9,44875.4,sl,-51.98,-1.04,13087.75,new_york,44923.9,44902.4,-52.0
872,2025-08-20 22:28:00,2025-08-20 22:57:00,long,44977.4,44932.9,45066.4,44930.9,sl,-52.25,-1.045,13035.5,new_york,44973.4,44957.9,-52.25
873,2025-08-21 17:12:00,2025-08-21 18:12:00,long,44828.0,44762.0,44960.0,44760.0,sl,-51.52,-1.03,12983.98,london,44824.0,44787.0,-51.5
874,2025-08-21 18:30:00,2025-08-21 18:53:00,long,44839.2,44786.2,44945.2,44784.2,sl,-51.89,-1.038,12932.09,london,44835.2,44811.2,-51.9
