trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed,month,date
876,2025-07-09 20:51:00,2025-07-09 21:07:00,short,44382.4,44427.4,44292.4,44429.4,sl,-52.22,-1.044,18221.18,new_york,44402.4,44386.4,-52.2,2025-07,2025-07-09
877,2025-07-09 22:54:00,2025-07-10 03:06:00,long,44456.7,44408.7,44552.7,44406.7,sl,-52.08,-1.042,18169.1,new_york,44452.7,44433.7,-52.1,2025-07,2025-07-10
878,2025-07-10 09:18:00,2025-07-10 11:23:00,short,44326.7,44369.7,44240.7,44371.7,sl,-52.33,-1.047,18116.77,asia,44344.7,44330.7,-52.349999999999994,2025-07,2025-07-10
879,2025-07-10 15:37:00,2025-07-10 16:29:00,short,44383.7,44425.7,44299.7,44427.7,sl,-52.38,-1.048,18064.39,london,44400.7,44387.7,-52.400000000000006,2025-07,2025-07-10
880,2025-07-10 16:31:00,2025-07-10 16:41:00,long,44407.7,44364.2,44494.7,44362.2,sl,-52.3,-1.046,18012.09,london,44403.7,44389.2,-52.300000000000004,2025-07,2025-07-10
881,2025-07-10 22:53:00,2025-07-11 02:03:00,short,44629.5,44672.0,44544.5,44674.0,sl,-52.35,-1.047,17959.74,new_york,44647.0,44633.5,-52.349999999999994,2025-07,2025-07-11
882,2025-07-11 03:06:00,2025-07-11 03:18:00,short,44636.7,44678.2,44553.7,44553.7,tp,100.0,2.0,18059.74,asia,44653.2,44640.7,100.0,2025-07,2025-07-11
883,2025-07-11 08:59:00,2025-07-11 09:06:00,short,44462.1,44501.1,44384.1,44503.1,sl,-52.56,-1.051,18007.18,asia,44476.1,44466.1,-52.55,2025-07,2025-07-11
884,2025-07-11 14:34:00,2025-07-11 15:27:00,long,44393.6,44360.6,44459.6,44358.6,sl,-53.03,-1.061,17954.15,london,44389.6,44385.6,-53.05,2025-07,2025-07-11
885,2025-07-11 16:42:00,2025-07-11 16:55:00,short,44308.1,44361.6,44201.1,44363.6,sl,-51.87,-1.037,17902.28,london,44336.6,44312.1,-51.849999999999994,2025-07,2025-07-11
886,2025-07-11 17:03:00,2025-07-11 18:15:00,long,44369.7,44327.2,44454.7,44325.2,sl,-52.35,-1.047,17849.93,london,44365.7,44352.2,-52.349999999999994,2025-07,2025-07-11
887,2025-07-11 19:02:00,2025-07-11 20:19:00,short,44293.0,44357.5,44164.0,44359.5,sl,-51.55,-1.031,17798.38,new_york,44332.5,44297.0,-51.55,2025-07,2025-07-11
888,2025-07-11 20:58:00,2025-07-11 21:24:00,long,44383.5,44336.5,44477.5,44334.5,sl,-52.13,-1.043,17746.25,new_york,44379.5,44361.5,-52.15,2025-07,2025-07-11
889,2025-07-11 21:45:00,2025-07-11 22:04:00,long,44388.0,44339.0,44486.0,44337.0,sl,-52.04,-1.041,17694.21,new_york,44384.0,44364.0,-52.05,2025-07,2025-07-11
890,2025-07-11 22:07:00,2025-07-14 01:00:00,long,44325.5,44268.5,44439.5,44266.5,sl,-51.75,-1.035,17642.46,new_york,44321.5,44293.5,-51.74999999999999,2025-07,2025-07-14
891,2025-07-14 04:12:00,2025-07-14 08:32:00,short,44152.4,44192.9,44071.4,44194.9,sl,-52.47,-1.049,17589.99,asia,44167.9,44156.4,-52.449999999999996,2025-07,2025-07-14
892,2025-07-14 10:52:00,2025-07-14 11:12:00,long,44199.4,44164.4,44269.4,44162.4,sl,-52.86,-1.057,17537.13,london,44195.4,44189.4,-52.849999999999994,2025-07,2025-07-14
893,2025-07-14 16:23:00,2025-07-14 16:39:00,long,44253.4,44206.4,44347.4,44347.4,tp,100.0,2.0,17637.13,london,44249.4,44231.4,100.0,2025-07,2025-07-14
894,2025-07-15 09:22:00,2025-07-15 11:00:00,long,44509.5,44451.5,44625.5,44449.5,sl,-51.72,-1.034,17585.41,asia,44505.5,44476.5,-51.7,2025-07,2025-07-15
895,2025-07-15 11:08:00,2025-07-15 13:08:00,short,44398.5,44440.0,44315.5,44442.0,sl,-52.41,-1.048,17533.0,london,44415.0,44402.5,-52.400000000000006,2025-07,2025-07-15
896,2025-07-15 13:37:00,2025-07-15 15:20:00,short,44467.5,44509.5,44383.5,44383.5,tp,100.0,2.0,17633.0,london,44484.5,44471.5,100.0,2025-07,2025-07-15
897,2025-07-15 15:34:00,2025-07-15 16:35:00,long,44446.0,44394.0,44550.0,44392.0,sl,-51.92,-1.038,17581.08,london,44442.0,44419.0,-51.9,2025-07,2025-07-15
898,2025-07-15 22:57:00,2025-07-16 10:07:00,short,44050.4,44129.9,43891.4,43891.4,tp,100.0,2.0,17681.08,new_york,44104.9,44054.4,100.0,2025-07,2025-07-16
899,2025-07-16 10:53:00,2025-07-16 11:44:00,long,43972.8,43936.3,44045.8,44045.8,tp,100.0,2.0,17781.08,london,43968.8,43961.3,100.0,2025-07,2025-07-16
900,2025-07-16 16:41:00,2025-07-16 16:50:00,short,44146.8,44187.3,44065.8,44065.8,tp,100.0,2.0,17881.08,london,44162.3,44150.8,100.0,2025-07,2025-07-16
901,2025-07-16 16:52:00,2025-07-16 17:13:00,short,44084.3,44124.8,44003.3,44126.8,sl,-52.47,-1.049,17828.61,london,44099.8,44088.3,-52.449999999999996,2025-07,2025-07-16
902,2025-07-16 18:18:00,2025-07-16 18:20:00,short,43949.3,43985.3,43877.3,43877.3,tp,100.0,2.0,17928.61,london,43960.3,43953.3,100.0,2025-07,2025-07-16
903,2025-07-16 19:02:00,2025-07-16 20:06:00,short,44026.6,44150.1,43779.6,44152.1,sl,-50.81,-1.016,17877.8,london,44125.1,44030.6,-50.8,2025-07,2025-07-16
904,2025-07-17 08:48:00,2025-07-17 14:00:00,long,44198.3,44159.3,44276.3,44157.3,sl,-52.56,-1.051,17825.24,asia,44194.3,44184.3,-52.55,2025-07,2025-07-17
905,2025-07-17 14:40:00,2025-07-17 15:49:00,short,44182.3,44223.8,44099.3,44225.8,sl,-52.41,-1.048,17772.83,london,44198.8,44186.3,-52.400000000000006,2025-07,2025-07-17
906,2025-07-17 15:54:00,2025-07-17 16:29:00,long,44241.8,44198.8,44327.8,44196.8,sl,-52.33,-1.047,17720.5,london,44237.8,44223.8,-52.349999999999994,2025-07,2025-07-17
907,2025-07-17 19:18:00,2025-07-17 20:43:00,short,44401.4,44455.4,44293.4,44457.4,sl,-51.85,-1.037,17668.65,new_york,44430.4,44405.4,-51.849999999999994,2025-07,2025-07-17
908,2025-07-18 02:12:00,2025-07-18 08:32:00,long,44558.3,44524.8,44625.3,44625.3,tp,100.0,2.0,17768.65,asia,44554.3,44549.8,100.0,2025-07,2025-07-18
909,2025-07-18 09:04:00,2025-07-18 10:34:00,long,44611.9,44574.9,44685.9,44572.9,sl,-52.7,-1.054,17715.95,asia,44607.9,44599.9,-52.7,2025-07,2025-07-18
910,2025-07-18 16:07:00,2025-07-18 16:28:00,long,44588.4,44540.4,44684.4,44538.4,sl,-52.08,-1.042,17663.87,london,44584.4,44565.4,-52.1,2025-07,2025-07-18
911,2025-07-18 22:54:00,2025-07-21 09:32:00,long,44333.1,44280.1,44439.1,44439.1,tp,100.0,2.0,17763.87,new_york,44329.1,44305.1,100.0,2025-07,2025-07-21
912,2025-07-21 15:54:00,2025-07-21 16:31:00,short,44414.2,44453.7,44335.2,44455.7,sl,-52.53,-1.051,17711.34,london,44428.7,44418.2,-52.55,2025-07,2025-07-21
913,2025-07-21 16:42:00,2025-07-21 16:43:00,long,44393.2,44360.2,44459.2,44358.2,sl,-53.03,-1.061,17658.31,london,44389.2,44385.2,-53.05,2025-07,2025-07-21
914,2025-07-21 17:10:00,2025-07-21 17:27:00,long,44452.2,44414.7,44527.2,44527.2,tp,100.0,2.0,17758.31,london,44448.2,44439.7,100.0,2025-07,2025-07-21
915,2025-07-21 20:36:00,2025-07-21 21:47:00,short,44578.1,44616.1,44502.1,44502.1,tp,100.0,2.0,17858.31,new_york,44591.1,44582.1,100.0,2025-07,2025-07-21
916,2025-07-21 22:44:00,2025-07-22 16:42:00,short,44355.4,44438.4,44189.4,44440.4,sl,-51.2,-1.024,17807.11,new_york,44413.4,44359.4,-51.2,2025-07,2025-07-22
917,2025-07-22 17:15:00,2025-07-22 18:40:00,long,44353.1,44315.6,44428.1,44313.6,sl,-52.67,-1.053,17754.44,london,44349.1,44340.6,-52.65,2025-07,2025-07-22
918,2025-07-22 18:43:00,2025-07-22 19:51:00,long,44328.6,44291.1,44403.6,44403.6,tp,100.0,2.0,17854.44,london,44324.6,44316.1,100.0,2025-07,2025-07-22
919,2025-07-22 21:39:00,2025-07-23 08:08:00,long,44479.3,44394.3,44649.3,44649.3,tp,100.0,2.0,17954.44,new_york,44475.3,44419.3,100.0,2025-07,2025-07-23
920,2025-07-23 11:12:00,2025-07-23 18:54:00,long,44672.2,44613.2,44790.2,44790.2,tp,100.0,2.0,18054.44,london,44668.2,44638.2,100.0,2025-07,2025-07-23
921,2025-07-24 09:12:00,2025-07-24 09:57:00,long,44901.8,44866.3,44972.8,44864.3,sl,-52.82,-1.056,18001.62,asia,44897.8,44891.3,-52.800000000000004,2025-07,2025-07-24
922,2025-07-24 15:07:00,2025-07-24 15:33:00,short,44805.3,44848.8,44718.3,44718.3,tp,100.0,2.0,18101.62,london,44823.8,44809.3,100.0,2025-07,2025-07-24
923,2025-07-24 19:14:00,2025-07-24 21:10:00,short,44776.0,44865.5,44597.0,44867.5,sl,-51.12,-1.022,18050.5,new_york,44840.5,44780.0,-51.1,2025-07,2025-07-24
924,2025-07-24 21:44:00,2025-07-25 05:39:00,short,44782.3,44832.8,44681.3,44834.8,sl,-51.98,-1.04,17998.52,new_york,44807.8,44786.3,-52.0,2025-07,2025-07-25
925,2025-07-25 07:34:00,2025-07-25 10:01:00,short,44813.8,44848.3,44744.8,44744.8,tp,100.0,2.0,18098.52,asia,44823.3,44817.8,100.0,2025-07,2025-07-25
926,2025-07-25 14:33:00,2025-07-25 16:36:00,short,44748.8,44793.3,44659.8,44795.3,sl,-52.25,-1.045,18046.27,london,44768.3,44752.8,-52.25,2025-07,2025-07-25
927,2025-07-25 16:39:00,2025-07-25 16:42:00,long,44791.8,44746.8,44881.8,44744.8,sl,-52.22,-1.044,17994.05,london,44787.8,44771.8,-52.2,2025-07,2025-07-25
928,2025-07-25 17:41:00,2025-07-25 18:12:00,long,44799.8,44765.3,44868.8,44763.3,sl,-52.9,-1.058,17941.15,london,44795.8,44790.3,-52.900000000000006,2025-07,2025-07-25
929,2025-07-28 07:46:00,2025-07-28 10:14:00,long,45088.6,45047.6,45170.6,45045.6,sl,-52.44,-1.049,17888.71,asia,45084.6,45072.6,-52.449999999999996,2025-07,2025-07-28
930,2025-07-28 17:14:00,2025-07-28 20:17:00,long,44922.8,44841.1,45086.20000000001,44839.1,sl,-51.22,-1.024,17837.49,london,44918.8,44866.1,-51.2,2025-07,2025-07-28
931,2025-07-28 20:59:00,2025-07-28 23:00:00,short,44779.3,44848.8,44640.3,44850.8,sl,-51.44,-1.029,17786.05,new_york,44823.8,44783.3,-51.449999999999996,2025-07,2025-07-28
932,2025-07-29 04:21:00,2025-07-29 12:50:00,long,44858.8,44824.8,44926.8,44926.8,tp,100.0,2.0,17886.05,asia,44854.8,44849.8,100.0,2025-07,2025-07-29
933,2025-07-29 12:58:00,2025-07-29 13:02:00,short,44890.8,44933.8,44804.8,44804.8,tp,100.0,2.0,17986.05,london,44908.8,44894.8,100.0,2025-07,2025-07-29
934,2025-07-29 14:02:00,2025-07-29 16:33:00,short,44892.8,44937.8,44802.8,44802.8,tp,100.0,2.0,18086.05,london,44912.8,44896.8,100.0,2025-07,2025-07-29
935,2025-07-29 19:59:00,2025-07-29 20:38:00,long,44701.5,44665.5,44773.5,44663.5,sl,-52.78,-1.056,18033.27,new_york,44697.5,44690.5,-52.800000000000004,2025-07,2025-07-29
936,2025-07-29 22:57:00,2025-07-29 23:16:00,long,44644.1,44601.1,44730.1,44599.1,sl,-52.33,-1.047,17980.94,new_york,44640.1,44626.1,-52.349999999999994,2025-07,2025-07-29
937,2025-07-30 03:12:00,2025-07-30 16:48:00,long,44653.1,44610.6,44738.1,44608.6,sl,-52.35,-1.047,17928.59,asia,44649.1,44635.6,-52.349999999999994,2025-07,2025-07-30
938,2025-07-30 17:18:00,2025-07-30 18:02:00,long,44683.1,44639.1,44771.1,44637.1,sl,-52.27,-1.045,17876.32,london,44679.1,44664.1,-52.25,2025-07,2025-07-30
939,2025-07-30 18:06:00,2025-07-30 19:22:00,short,44610.4,44683.9,44463.4,44685.9,sl,-51.36,-1.027,17824.96,london,44658.9,44614.4,-51.349999999999994,2025-07,2025-07-30
940,2025-07-30 21:31:00,2025-07-30 21:38:00,long,44696.9,44640.4,44809.9,44638.4,sl,-51.77,-1.035,17773.19,new_york,44692.9,44665.4,-51.74999999999999,2025-07,2025-07-30
941,2025-07-30 21:39:00,2025-07-30 21:50:00,short,44616.9,44664.4,44521.9,44521.9,tp,100.0,2.0,17873.19,new_york,44639.4,44620.9,100.0,2025-07,2025-07-30
942,2025-07-31 03:00:00,2025-07-31 05:37:00,short,44538.4,44582.4,44450.4,44584.4,sl,-52.27,-1.045,17820.92,asia,44557.4,44542.4,-52.25,2025-07,2025-07-31
943,2025-07-31 07:06:00,2025-07-31 10:43:00,long,44600.9,44563.9,44674.9,44674.9,tp,100.0,2.0,17920.92,asia,44596.9,44588.9,100.0,2025-07,2025-07-31
944,2025-07-31 17:52:00,2025-07-31 20:32:00,short,44478.6,44588.1,44259.6,44259.6,tp,100.0,2.0,18020.92,london,44563.1,44482.6,100.0,2025-07,2025-07-31
945,2025-08-01 01:09:00,2025-08-01 10:03:00,short,44148.1,44247.6,43949.1,43949.1,tp,100.0,2.0,18120.92,asia,44222.6,44152.1,100.0,2025-08,2025-08-01
946,2025-08-01 11:37:00,2025-08-01 12:12:00,short,43711.6,43792.6,43549.6,43794.6,sl,-51.23,-1.025,18069.69,london,43767.6,43715.6,-51.24999999999999,2025-08,2025-08-01
947,2025-08-01 13:41:00,2025-08-01 14:41:00,short,43695.6,43759.1,43568.6,43761.1,sl,-51.57,-1.031,18018.12,london,43734.1,43699.6,-51.55,2025-08,2025-08-01
948,2025-08-01 15:41:00,2025-08-01 15:56:00,long,43843.1,43770.1,43989.1,43768.1,sl,-51.37,-1.027,17966.75,london,43839.1,43795.1,-51.349999999999994,2025-08,2025-08-01
949,2025-08-01 18:42:00,2025-08-01 19:58:00,long,43580.4,43505.9,43729.4,43503.9,sl,-51.34,-1.027,17915.41,london,43576.4,43530.9,-51.349999999999994,2025-08,2025-08-01
950,2025-08-01 21:23:00,2025-08-01 21:37:00,long,43499.6,43438.9,43620.99999999999,43620.99999999999,tp,100.0,2.0,18015.41,new_york,43495.6,43463.9,100.0,2025-08,2025-08-01
951,2025-08-01 21:43:00,2025-08-01 21:51:00,long,43630.4,43558.6,43774.00000000001,43556.6,sl,-51.39,-1.028,17964.02,new_york,43626.4,43583.6,-51.4,2025-08,2025-08-01
952,2025-08-01 22:47:00,2025-08-04 01:03:00,long,43617.0,43524.4,43802.2,43522.4,sl,-51.08,-1.022,17912.94,new_york,43613.0,43549.4,-51.1,2025-08,2025-08-04
953,2025-08-04 08:47:00,2025-08-04 09:23:00,long,43741.8,43709.8,43805.8,43707.8,sl,-53.12,-1.062,17859.82,asia,43737.8,43734.8,-53.1,2025-08,2025-08-04
954,2025-08-04 10:29:00,2025-08-04 11:45:00,long,43754.8,43709.8,43844.8,43844.8,tp,100.0,2.0,17959.82,london,43750.8,43734.8,100.0,2025-08,2025-08-04
955,2025-08-04 14:28:00,2025-08-04 16:30:00,short,43793.8,43837.3,43706.8,43839.3,sl,-52.3,-1.046,17907.52,london,43812.3,43797.8,-52.300000000000004,2025-08,2025-08-04
956,2025-08-04 18:42:00,2025-08-04 19:00:00,short,44021.1,44096.1,43871.1,44098.1,sl,-51.33,-1.027,17856.19,london,44071.1,44025.1,-51.349999999999994,2025-08,2025-08-04
957,2025-08-05 10:22:00,2025-08-05 13:27:00,short,44238.2,44271.2,44172.2,44273.2,sl,-53.03,-1.061,17803.16,london,44246.2,44242.2,-53.05,2025-08,2025-08-05
958,2025-08-05 13:44:00,2025-08-05 14:58:00,short,44194.2,44226.7,44129.2,44228.7,sl,-53.08,-1.062,17750.08,london,44201.7,44198.2,-53.1,2025-08,2025-08-05
959,2025-08-05 15:44:00,2025-08-05 16:31:00,short,44172.2,44206.2,44104.2,44208.2,sl,-52.94,-1.059,17697.14,london,44181.2,44176.2,-52.949999999999996,2025-08,2025-08-05
960,2025-08-05 16:38:00,2025-08-05 16:44:00,long,44274.7,44219.2,44385.7,44217.2,sl,-51.8,-1.036,17645.34,london,44270.7,44244.2,-51.800000000000004,2025-08,2025-08-05
961,2025-08-05 22:07:00,2025-08-06 04:58:00,short,44156.0,44200.0,44068.0,44202.0,sl,-52.27,-1.045,17593.07,new_york,44175.0,44160.0,-52.25,2025-08,2025-08-06
962,2025-08-06 12:20:00,2025-08-06 16:30:00,short,44274.9,44312.4,44199.9,44199.9,tp,100.0,2.0,17693.07,london,44287.4,44278.9,100.0,2025-08,2025-08-06
963,2025-08-06 18:26:00,2025-08-06 18:40:00,long,44225.1,44157.6,44360.1,44155.6,sl,-51.48,-1.03,17641.59,london,44221.1,44182.6,-51.5,2025-08,2025-08-06
964,2025-08-06 21:58:00,2025-08-06 22:32:00,short,44208.3,44259.3,44106.3,44261.3,sl,-51.96,-1.039,17589.63,new_york,44234.3,44212.3,-51.949999999999996,2025-08,2025-08-06
965,2025-08-07 01:11:00,2025-08-07 01:26:00,short,44177.8,44221.8,44089.8,44223.8,sl,-52.27,-1.045,17537.36,asia,44196.8,44181.8,-52.25,2025-08,2025-08-07
966,2025-08-07 02:06:00,2025-08-07 12:32:00,long,44261.3,44180.3,44423.3,44423.3,tp,100.0,2.0,17637.36,asia,44257.3,44205.3,100.0,2025-08,2025-08-07
967,2025-08-07 15:42:00,2025-08-07 16:04:00,short,44386.3,44434.8,44289.3,44436.8,sl,-52.06,-1.041,17585.3,london,44409.8,44390.3,-52.05,2025-08,2025-08-07
968,2025-08-07 16:17:00,2025-08-07 16:31:00,long,44450.8,44397.3,44557.8,44395.3,sl,-51.87,-1.037,17533.43,london,44446.8,44422.3,-51.849999999999994,2025-08,2025-08-07
969,2025-08-07 16:54:00,2025-08-07 17:00:00,short,44318.8,44366.3,44223.8,44368.3,sl,-52.11,-1.042,17481.32,london,44341.3,44322.8,-52.1,2025-08,2025-08-07
970,2025-08-07 19:42:00,2025-08-07 19:54:00,short,43858.0,43904.5,43765.0,43906.5,sl,-52.15,-1.043,17429.17,new_york,43879.5,43862.0,-52.15,2025-08,2025-08-07
971,2025-08-07 22:43:00,2025-08-08 16:32:00,long,43925.5,43818.0,44140.5,44140.5,tp,100.0,2.0,17529.17,new_york,43921.5,43843.0,100.0,2025-08,2025-08-08
972,2025-08-08 16:53:00,2025-08-08 17:01:00,long,44115.7,44079.2,44188.7,44188.7,tp,100.0,2.0,17629.17,london,44111.7,44104.2,100.0,2025-08,2025-08-08
973,2025-08-08 21:14:00,2025-08-08 22:42:00,long,44231.4,44156.9,44380.4,44154.9,sl,-51.34,-1.027,17577.83,new_york,44227.4,44181.9,-51.349999999999994,2025-08,2025-08-08
974,2025-08-11 01:03:00,2025-08-11 16:45:00,long,44238.9,44173.4,44369.9,44171.4,sl,-51.53,-1.031,17526.3,asia,44234.9,44198.4,-51.55,2025-08,2025-08-11
975,2025-08-11 19:07:00,2025-08-11 19:41:00,long,44104.5,44063.0,44187.5,44061.0,sl,-52.41,-1.048,17473.89,new_york,44100.5,44088.0,-52.400000000000006,2025-08,2025-08-11
976,2025-08-11 20:14:00,2025-08-12 07:38:00,short,44000.0,44045.0,43910.0,44047.0,sl,-52.22,-1.044,17421.67,new_york,44020.0,44004.0,-52.2,2025-08,2025-08-12
977,2025-08-12 08:15:00,2025-08-12 09:27:00,short,44026.6,44062.6,43954.6,44064.6,sl,-52.78,-1.056,17368.89,asia,44037.6,44030.6,-52.800000000000004,2025-08,2025-08-12
978,2025-08-12 17:02:00,2025-08-12 17:08:00,long,44265.1,44199.1,44397.1,44397.1,tp,100.0,2.0,17468.89,london,44261.1,44224.1,100.0,2025-08,2025-08-12
979,2025-08-12 20:53:00,2025-08-12 21:58:00,long,44468.7,44427.9,44550.29999999999,44425.9,sl,-52.45,-1.049,17416.44,new_york,44464.7,44452.9,-52.449999999999996,2025-08,2025-08-12
980,2025-08-13 04:19:00,2025-08-13 07:17:00,short,44434.4,44469.4,44364.4,44471.4,sl,-52.86,-1.057,17363.58,asia,44444.4,44438.4,-52.849999999999994,2025-08,2025-08-13
981,2025-08-13 09:02:00,2025-08-13 10:12:00,short,44451.9,44493.4,44368.9,44495.4,sl,-52.41,-1.048,17311.17,asia,44468.4,44455.9,-52.400000000000006,2025-08,2025-08-13
982,2025-08-14 01:10:00,2025-08-14 01:34:00,short,44885.7,44924.2,44808.7,44926.2,sl,-52.6,-1.052,17258.57,asia,44899.2,44889.7,-52.6,2025-08,2025-08-14
983,2025-08-14 03:01:00,2025-08-14 12:39:00,short,44930.7,44972.7,44846.7,44974.7,sl,-52.38,-1.048,17206.19,asia,44947.7,44934.7,-52.400000000000006,2025-08,2025-08-14
984,2025-08-14 12:53:00,2025-08-14 13:51:00,long,44953.7,44915.2,45030.7,44913.2,sl,-52.6,-1.052,17153.59,london,44949.7,44940.2,-52.6,2025-08,2025-08-14
985,2025-08-14 14:54:00,2025-08-14 15:30:00,long,44944.7,44902.7,45028.7,44900.7,sl,-52.38,-1.048,17101.21,london,44940.7,44927.7,-52.400000000000006,2025-08,2025-08-14
986,2025-08-14 17:47:00,2025-08-14 18:09:00,short,44866.7,44902.7,44794.7,44794.7,tp,100.0,2.0,17201.21,london,44877.7,44870.7,100.0,2025-08,2025-08-14
987,2025-08-14 19:24:00,2025-08-14 20:17:00,short,44711.9,44792.9,44549.9,44794.9,sl,-51.23,-1.025,17149.98,new_york,44767.9,44715.9,-51.24999999999999,2025-08,2025-08-14
988,2025-08-15 07:07:00,2025-08-15 09:44:00,long,45215.0,45183.0,45279.0,45279.0,tp,100.0,2.0,17249.98,asia,45211.0,45208.0,100.0,2025-08,2025-08-15
989,2025-08-15 11:47:00,2025-08-15 15:25:00,short,45226.5,45268.5,45142.5,45142.5,tp,100.0,2.0,17349.98,london,45243.5,45230.5,100.0,2025-08,2025-08-15
990,2025-08-15 18:53:00,2025-08-15 22:06:00,long,45039.2,44965.2,45187.2,44963.2,sl,-51.35,-1.027,17298.63,london,45035.2,44990.2,-51.349999999999994,2025-08,2025-08-15
991,2025-08-18 02:10:00,2025-08-18 09:14:00,long,45010.7,44966.7,45098.7,44964.7,sl,-52.27,-1.045,17246.36,asia,45006.7,44991.7,-52.25,2025-08,2025-08-18
992,2025-08-18 16:57:00,2025-08-18 17:12:00,short,44888.6,44934.6,44796.6,44936.6,sl,-52.17,-1.043,17194.19,london,44909.6,44892.6,-52.15,2025-08,2025-08-18
993,2025-08-18 20:56:00,2025-08-18 22:47:00,short,44897.5,44943.7,44805.100000000006,44945.7,sl,-52.16,-1.043,17142.03,new_york,44918.7,44901.5,-52.15,2025-08,2025-08-18
994,2025-08-18 22:54:00,2025-08-19 03:30:00,long,44927.0,44885.0,45011.0,44883.0,sl,-52.38,-1.048,17089.65,new_york,44923.0,44910.0,-52.400000000000006,2025-08,2025-08-19
995,2025-08-19 06:27:00,2025-08-19 07:26:00,long,44884.1,44848.1,44956.1,44846.1,sl,-52.78,-1.056,17036.87,asia,44880.1,44873.1,-52.800000000000004,2025-08,2025-08-19
996,2025-08-19 20:09:00,2025-08-19 20:14:00,short,44860.4,44912.4,44756.4,44914.4,sl,-51.92,-1.038,16984.95,new_york,44887.4,44864.4,-51.9,2025-08,2025-08-19
997,2025-08-20 01:03:00,2025-08-20 02:24:00,long,44956.1,44916.1,45036.1,44914.1,sl,-52.5,-1.05,16932.45,asia,44952.1,44941.1,-52.5,2025-08,2025-08-20
998,2025-08-20 03:14:00,2025-08-20 06:22:00,short,44914.6,44960.6,44822.6,44822.6,tp,100.0,2.0,17032.45,asia,44935.6,44918.6,100.0,2025-08,2025-08-20
999,2025-08-20 06:44:00,2025-08-20 10:25:00,short,44812.6,44862.1,44713.6,44864.1,sl,-52.02,-1.04,16980.43,asia,44837.1,44816.6,-52.0,2025-08,2025-08-20
1000,2025-08-20 10:56:00,2025-08-20 11:15:00,long,44845.1,44804.6,44926.1,44802.6,sl,-52.47,-1.049,16927.96,london,44841.1,44829.6,-52.449999999999996,2025-08,2025-08-20
1001,2025-08-20 11:39:00,2025-08-20 12:26:00,short,44822.6,44854.1,44759.6,44856.1,sl,-53.17,-1.063,16874.79,london,44829.1,44826.6,-53.15,2025-08,2025-08-20
1002,2025-08-20 16:58:00,2025-08-20 17:02:00,short,44866.6,44909.6,44780.6,44911.6,sl,-52.33,-1.047,16822.46,london,44884.6,44870.6,-52.349999999999994,2025-08,2025-08-20
1003,2025-08-20 17:07:00,2025-08-20 17:29:00,short,44857.1,44890.6,44790.1,44790.1,tp,100.0,2.0,16922.46,london,44865.6,44861.1,100.0,2025-08,2025-08-20
1004,2025-08-20 18:16:00,2025-08-20 18:24:00,short,44917.6,44953.6,44845.6,44955.6,sl,-52.78,-1.056,16869.68,london,44928.6,44921.6,-52.800000000000004,2025-08,2025-08-20
1005,2025-08-20 21:19:00,2025-08-20 21:36:00,short,44821.9,44874.4,44716.9,44876.4,sl,-51.9,-1.038,16817.78,new_york,44849.4,44825.9,-51.9,2025-08,2025-08-20
1006,2025-08-20 22:11:00,2025-08-20 22:57:00,long,44977.4,44932.9,45066.4,44930.9,sl,-52.25,-1.045,16765.53,new_york,44973.4,44957.9,-52.25,2025-08,2025-08-20
1007,2025-08-21 04:26:00,2025-08-21 11:48:00,long,44876.8,44834.3,44961.8,44832.3,sl,-52.35,-1.047,16713.18,asia,44872.8,44859.3,-52.349999999999994,2025-08,2025-08-21
1008,2025-08-21 17:02:00,2025-08-21 17:16:00,long,44781.0,44739.0,44865.0,44865.0,tp,100.0,2.0,16813.18,london,44777.0,44764.0,100.0,2025-08,2025-08-21
1009,2025-08-21 17:42:00,2025-08-21 17:59:00,long,44770.0,44737.5,44835.0,44835.0,tp,100.0,2.0,16913.18,london,44766.0,44762.5,100.0,2025-08,2025-08-21
1010,2025-08-21 20:16:00,2025-08-21 20:39:00,short,44701.8,44765.8,44573.8,44767.8,sl,-51.56,-1.031,16861.62,new_york,44740.8,44705.8,-51.55,2025-08,2025-08-21
1011,2025-08-22 03:14:00,2025-08-22 05:12:00,short,44801.5,44839.5,44725.5,44841.5,sl,-52.63,-1.053,16808.99,asia,44814.5,44805.5,-52.65,2025-08,2025-08-22
1012,2025-08-22 06:02:00,2025-08-22 09:40:00,short,44795.3,44830.8,44724.3,44724.3,tp,100.0,2.0,16908.99,asia,44805.8,44799.3,100.0,2025-08,2025-08-22
1013,2025-08-22 10:43:00,2025-08-22 11:20:00,long,44818.3,44780.3,44894.3,44894.3,tp,100.0,2.0,17008.99,london,44814.3,44805.3,100.0,2025-08,2025-08-22
1014,2025-08-22 22:39:00,2025-08-22 22:50:00,short,45603.6,45657.6,45495.6,45659.6,sl,-51.85,-1.037,16957.14,new_york,45632.6,45607.6,-51.849999999999994,2025-08,2025-08-22
1015,2025-08-25 03:27:00,2025-08-25 12:30:00,short,45618.9,45656.4,45543.9,45543.9,tp,100.0,2.0,17057.14,asia,45631.4,45622.9,100.0,2025-08,2025-08-25
1016,2025-08-25 14:15:00,2025-08-25 15:03:00,long,45551.9,45520.9,45613.9,45518.9,sl,-53.23,-1.065,17003.91,london,45547.9,45545.9,-53.25,2025-08,2025-08-25
