trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
111,2026-02-26 17:19:00,2026-02-26 17:21:00,long,49389.8,49346.8,49540.3,49346.8,sl,-45.0,-614.55,-1.047,116832.1,new_york,49390.8,49371.8,2026-02-26 10:20:00,16832.13,18728.63,-1896.5
112,2026-02-26 19:37:00,2026-02-26 20:36:00,long,49270.5,49221.8,49440.94999999999,49440.94999999999,tp,168.45,2020.57,3.459,118852.67,new_york,49278.8,49246.8,2026-02-26 17:55:00,18852.7,18852.7,0.0
113,2026-02-27 14:40:00,2026-02-27 15:14:00,long,49150.71,49093.21,49351.96,49093.21,sl,-59.5,-614.93,-1.035,118237.74,new_york,49151.71,49118.21,2026-02-27 14:25:00,18237.77,18852.7,-614.9300000000003
114,2026-02-27 18:17:00,2026-02-27 18:18:00,short,48983.85,48999.17571428571,48930.21,48999.17571428571,sl,-17.33,-668.34,-1.13,117569.4,new_york,49086.9,48955.21,2026-02-27 16:55:00,17569.43,18852.7,-1283.2700000000004
115,2026-03-02 15:44:00,2026-03-02 16:20:00,long,48415.31,48374.31,48558.81,48374.31,sl,-43.0,-616.52,-1.049,116952.88,new_york,48420.31,48399.31,2026-03-02 15:25:00,16952.91,18852.7,-1899.7900000000009
116,2026-03-02 16:34:00,2026-03-02 16:35:00,short,48502.0,48521.19714285714,48434.81,48521.19714285714,sl,-21.2,-645.69,-1.104,116307.19,new_york,48520.31,48459.81,2026-03-02 15:45:00,16307.22,18852.7,-2545.4800000000014
117,2026-03-02 18:03:00,2026-03-02 18:04:00,short,48838.0,48856.42857142857,48773.5,48856.42857142857,sl,-20.43,-644.65,-1.109,115662.54,new_york,48885.5,48798.5,2026-03-02 17:35:00,15662.57,18852.7,-3190.130000000001
118,2026-03-03 15:35:00,2026-03-03 15:52:00,long,48053.71,47998.71,48246.21,47998.71,sl,-57.0,-599.34,-1.036,115063.2,new_york,48078.21,48023.71,2026-03-03 14:20:00,15063.23,18852.7,-3789.470000000001
119,2026-03-03 15:46:00,2026-03-03 16:16:00,long,48014.71,47913.71,48368.21,47913.71,sl,-103.0,-589.76,-1.02,114473.43,new_york,48016.21,47938.71,2026-03-03 13:40:00,14473.47,18852.7,-4379.230000000001
120,2026-03-03 18:46:00,2026-03-03 18:49:00,short,48245.9,48268.240000000005,48167.71,48167.71,tp,76.19,1952.04,3.41,116425.48,new_york,48218.21,48192.71,2026-03-03 15:40:00,16425.51,18852.7,-2427.1900000000023
121,2026-03-04 13:45:00,2026-03-04 14:18:00,long,48534.11,48487.11,48698.61,48487.11,sl,-49.0,-606.9,-1.043,115818.58,new_york,48561.11,48512.11,2026-03-04 12:50:00,15818.609999999999,18852.7,-3034.090000000002
122,2026-03-04 16:36:00,2026-03-04 16:41:00,long,48426.3,48387.61,48561.71500000001,48387.61,sl,-40.69,-609.03,-1.052,115209.55,new_york,48446.61,48412.61,2026-03-04 15:15:00,15209.579999999998,18852.7,-3643.1200000000026
123,2026-03-04 17:13:00,2026-03-04 17:19:00,short,48699.3,48721.35428571429,48622.11,48721.35428571429,sl,-24.05,-628.29,-1.091,114581.26,new_york,48674.11,48647.11,2026-03-04 16:40:00,14581.289999999997,18852.7,-4271.4100000000035
124,2026-03-04 18:03:00,2026-03-04 18:10:00,short,48849.75,48868.735714285714,48783.3,48783.3,tp,64.45,1944.82,3.395,116526.09,new_york,48846.8,48808.3,2026-03-04 17:50:00,16526.109999999997,18852.7,-2326.590000000004
125,2026-03-05 15:05:00,2026-03-05 15:56:00,long,48470.91,48418.41,48654.66,48418.41,sl,-54.5,-604.83,-1.038,115921.26,new_york,48481.91,48443.41,2026-03-05 11:05:00,15921.279999999997,18852.7,-2931.4200000000037
126,2026-03-05 18:41:00,2026-03-05 19:16:00,long,47923.5,47870.1,48110.40000000001,47870.1,sl,-55.4,-601.31,-1.037,115319.94,new_york,47952.6,47895.1,2026-03-05 18:40:00,15319.969999999998,18852.7,-3532.730000000003
127,2026-03-06 14:30:00,2026-03-06 14:37:00,long,47697.51,47662.01,47821.76,47662.01,sl,-37.5,-609.08,-1.056,114710.86,new_york,47707.01,47687.01,2026-03-06 14:20:00,14710.889999999998,18852.7,-4141.810000000003
128,2026-03-06 19:42:00,2026-03-09 01:05:00,long,47231.2,47079.7,47761.45,47079.7,sl,-153.5,-581.13,-1.013,114129.73,new_york,47232.7,47104.7,2026-03-06 17:30:00,14129.759999999998,18852.7,-4722.940000000002
129,2026-03-09 15:14:00,2026-03-09 15:16:00,short,47006.41,47023.26714285715,46947.41,47023.26714285715,sl,-18.86,-638.35,-1.119,113491.38,new_york,47132.41,46972.41,2026-03-09 12:55:00,13491.409999999998,18852.7,-5361.290000000003
130,2026-03-09 16:30:00,2026-03-09 16:31:00,short,47086.1,47111.01142857142,46998.91,46998.91,tp,85.19,1940.54,3.42,115431.92,new_york,47050.41,47023.91,2026-03-09 15:50:00,15431.949999999997,18852.7,-3420.7500000000036
131,2026-03-09 17:53:00,2026-03-09 17:54:00,short,47009.6,47025.654285714285,46953.41,47025.654285714285,sl,-18.05,-649.06,-1.125,114782.86,new_york,47037.91,46978.41,2026-03-09 16:50:00,14782.889999999998,18852.7,-4069.810000000003
132,2026-03-09 18:35:00,2026-03-09 20:40:00,long,47055.1,46989.6,47284.35,46989.6,sl,-67.5,-591.44,-1.031,114191.42,new_york,47069.6,47014.6,2026-03-09 18:30:00,14191.449999999997,18852.7,-4661.250000000004
133,2026-03-10 15:04:00,2026-03-10 15:05:00,long,47605.71,47580.11,47695.31,47580.11,sl,-27.6,-615.56,-1.078,113575.86,new_york,47620.11,47605.11,2026-03-10 09:05:00,13575.889999999998,18852.7,-5276.810000000003
134,2026-03-10 16:43:00,2026-03-10 16:52:00,long,47536.9,47498.71,47670.56500000001,47498.71,sl,-40.19,-597.62,-1.052,112978.24,new_york,47569.21,47523.71,2026-03-10 15:50:00,12978.269999999997,18852.7,-5874.430000000004
135,2026-03-11 14:43:00,2026-03-11 14:46:00,long,47638.31,47613.81,47724.06,47613.81,sl,-26.5,-611.0,-1.082,112367.24,new_york,47663.81,47638.81,2026-03-11 13:45:00,12367.269999999997,18852.7,-6485.430000000004
136,2026-03-11 15:42:00,2026-03-11 15:46:00,long,47516.31,47487.81,47616.06,47487.81,sl,-30.5,-601.26,-1.07,111765.97,new_york,47529.81,47512.81,2026-03-11 13:20:00,11766.009999999997,18852.7,-7086.690000000004
137,2026-03-11 17:11:00,2026-03-11 17:25:00,long,47488.5,47338.5,48013.5,47338.5,sl,-152.0,-566.28,-1.013,111199.69,new_york,47496.5,47363.5,2026-03-11 17:10:00,11199.729999999996,18852.7,-7652.970000000005
138,2026-03-11 17:51:00,2026-03-11 17:58:00,short,47540.5,47556.21428571428,47485.5,47556.21428571428,sl,-17.71,-626.76,-1.127,110572.93,new_york,47587.5,47510.5,2026-03-11 17:30:00,10572.969999999996,18852.7,-8279.730000000005
139,2026-03-12 14:37:00,2026-03-12 14:43:00,short,47177.41,47192.41,47124.91,47192.41,sl,-17.0,-626.58,-1.133,109946.35,new_york,47180.41,47149.91,2026-03-12 14:10:00,9946.389999999996,18852.7,-8906.310000000005
140,2026-03-12 15:06:00,2026-03-12 16:15:00,long,46990.41,46964.41,47081.41,46964.41,sl,-28.0,-592.02,-1.077,109354.33,new_york,47001.91,46989.41,2026-03-12 10:30:00,9354.369999999995,18852.7,-9498.330000000005
141,2026-03-12 16:22:00,2026-03-12 16:30:00,long,46888.41,46865.41,46968.91,46865.41,sl,-25.0,-594.32,-1.087,108760.02,new_york,46899.91,46890.41,2026-03-12 09:35:00,8760.049999999996,18852.7,-10092.650000000005
142,2026-03-13 13:50:00,2026-03-13 14:00:00,short,46813.01,46833.01,46743.01,46833.01,sl,-22.0,-598.18,-1.1,108161.84,new_york,46796.51,46768.01,2026-03-13 13:40:00,8161.869999999995,18852.7,-10690.830000000005
143,2026-03-13 15:02:00,2026-03-13 15:06:00,short,46915.01,46932.03857142857,46855.41,46855.41,tp,57.6,1829.31,3.383,109991.15,new_york,46893.91,46880.41,2026-03-13 07:15:00,9991.179999999995,18852.7,-8861.520000000006
144,2026-03-16 15:54:00,2026-03-16 16:58:00,long,46905.81,46841.81,47129.81,47129.81,tp,222.0,1907.66,3.469,111898.81,new_york,46907.81,46866.81,2026-03-16 15:45:00,11898.839999999995,18852.7,-6953.860000000006
145,2026-03-16 17:40:00,2026-03-16 17:47:00,long,46908.5,46859.5,47080.0,46859.5,sl,-51.0,-582.33,-1.041,111316.48,new_york,46931.31,46884.5,2026-03-16 16:55:00,11316.509999999995,18852.7,-7536.190000000006
146,2026-03-16 18:52:00,2026-03-16 19:04:00,long,46984.75,46898.0,47288.375,46898.0,sl,-88.75,-569.41,-1.023,110747.06,new_york,46990.5,46923.0,2026-03-16 18:35:00,10747.099999999995,18852.7,-8105.600000000006
147,2026-03-17 17:26:00,2026-03-17 17:43:00,long,47085.0,47052.81,47197.66500000001,47197.66500000001,tp,110.67,1903.67,3.438,112650.73,new_york,47090.31,47077.81,2026-03-17 16:15:00,12650.769999999995,18852.7,-6201.930000000006
148,2026-03-17 18:38:00,2026-03-17 22:57:00,long,47027.0,46986.81,47167.66500000001,46986.81,sl,-42.19,-591.28,-1.05,112059.45,new_york,47031.31,47011.81,2026-03-17 15:40:00,12059.489999999994,18852.7,-6793.210000000006
149,2026-03-17 19:43:00,2026-03-17 19:44:00,short,47066.55,47083.42142857143,47007.5,47083.42142857143,sl,-18.87,-630.02,-1.119,111429.43,new_york,47095.5,47032.5,2026-03-17 19:40:00,11429.469999999994,18852.7,-7423.230000000007
150,2026-03-18 17:02:00,2026-03-18 17:03:00,long,46728.2,46704.01,46812.864999999976,46704.01,sl,-26.19,-603.21,-1.083,110826.21,new_york,46743.51,46729.01,2026-03-18 16:35:00,10826.259999999995,18852.7,-8026.440000000006
151,2026-03-18 17:59:00,2026-03-18 18:00:00,short,46596.2,46615.91428571428,46527.2,46615.91428571428,sl,-21.71,-610.35,-1.101,110215.87,new_york,46611.2,46552.2,2026-03-18 17:55:00,10215.909999999994,18852.7,-8636.790000000006
152,2026-03-19 16:50:00,2026-03-19 16:52:00,short,46073.9,46097.525714285715,45991.21,45991.21,tp,80.69,1882.13,3.415,112097.99,new_york,46134.71,46016.21,2026-03-19 15:30:00,12098.039999999994,18852.7,-6754.660000000007
153,2026-03-19 18:19:00,2026-03-19 18:34:00,long,45888.4,45808.9,46166.65,45808.9,sl,-81.5,-574.59,-1.025,111523.4,new_york,45890.9,45833.9,2026-03-19 18:15:00,11523.449999999993,18852.7,-7329.250000000007
154,2026-03-20 16:04:00,2026-03-20 16:38:00,long,45911.21,45841.71,46154.46,45841.71,sl,-71.5,-573.66,-1.029,110949.74,new_york,45912.21,45866.71,2026-03-20 16:00:00,10949.789999999994,18852.7,-7902.910000000007
155,2026-03-20 16:30:00,2026-03-20 16:31:00,short,45941.4,45958.16857142857,45882.71,45958.16857142857,sl,-18.77,-624.12,-1.119,110325.62,new_york,45931.21,45907.71,2026-03-20 16:20:00,10325.669999999993,18852.7,-8527.030000000008
156,2026-03-20 16:44:00,2026-03-20 16:45:00,short,46003.9,46020.09714285714,45947.21,46020.09714285714,sl,-18.2,-619.74,-1.123,109705.87,new_york,46020.21,45972.21,2026-03-20 12:55:00,9705.929999999993,18852.7,-9146.770000000008
157,2026-03-20 18:16:00,2026-03-20 21:20:00,long,45772.9,45645.9,46217.4,45645.9,sl,-129.0,-557.17,-1.016,109148.71,new_york,45805.9,45670.9,2026-03-20 18:15:00,9148.759999999993,18852.7,-9703.940000000008
158,2026-03-23 13:48:00,2026-03-23 14:05:00,long,45200.81,45133.81,45435.31,45435.31,tp,232.5,1893.81,3.47,111042.52,new_york,45201.81,45158.81,2026-03-23 10:50:00,11042.569999999992,18852.7,-7810.130000000008
159,2026-03-23 14:00:00,2026-03-23 14:05:00,short,45317.31,45334.16714285714,45258.31,45334.16714285714,sl,-18.86,-610.49,-1.119,110432.02,new_york,45332.31,45283.31,2026-03-23 13:30:00,10432.079999999993,18852.7,-8420.620000000008
160,2026-03-23 15:42:00,2026-03-23 15:43:00,short,46536.81,46563.52428571428,46443.31,46563.52428571428,sl,-28.71,-593.5,-1.075,109838.53,new_york,46809.31,46468.31,2026-03-23 14:55:00,9838.579999999993,18852.7,-9014.120000000008
161,2026-03-23 17:28:00,2026-03-23 18:52:00,long,46507.0,46408.0,46853.5,46408.0,sl,-101.0,-560.29,-1.02,109278.24,new_york,46520.5,46433.0,2026-03-23 17:25:00,9278.289999999994,18852.7,-9574.410000000007
162,2026-03-23 18:39:00,2026-03-23 18:52:00,long,46517.0,46431.0,46818.0,46431.0,sl,-88.0,-561.96,-1.023,108716.27,new_york,46519.0,46456.0,2026-03-23 18:00:00,8716.329999999994,18852.7,-10136.370000000006
163,2026-03-23 18:55:00,2026-03-23 19:25:00,long,46351.5,46172.5,46978.0,46172.5,sl,-181.0,-549.65,-1.011,108166.62,new_york,46352.81,46197.5,2026-03-23 16:55:00,8166.679999999995,18852.7,-10686.020000000006
164,2026-03-24 13:45:00,2026-03-24 14:16:00,short,46205.41,46228.41,46124.91,46124.91,tp,78.5,1845.89,3.413,110012.51,new_york,46207.41,46149.91,2026-03-24 13:30:00,10012.569999999994,18852.7,-8840.130000000006
165,2026-03-24 14:48:00,2026-03-24 14:51:00,short,46200.91,46216.19571428572,46147.41,46147.41,tp,51.5,1853.25,3.369,111865.75,new_york,46213.41,46172.41,2026-03-24 14:30:00,11865.819999999994,18852.7,-6986.8800000000065
166,2026-03-25 15:10:00,2026-03-25 15:18:00,long,46639.91,46484.91,47182.41,46484.91,sl,-157.0,-566.55,-1.013,111299.21,new_york,46639.91,46509.91,2026-03-25 15:10:00,11299.269999999995,18852.7,-7553.430000000006
167,2026-03-25 15:28:00,2026-03-25 15:31:00,long,46463.41,46405.91,46664.66,46405.91,sl,-59.5,-575.85,-1.035,110723.36,new_york,46478.91,46430.91,2026-03-25 10:45:00,10723.419999999995,18852.7,-8129.280000000006
168,2026-03-25 16:30:00,2026-03-25 16:31:00,short,46703.6,46726.654285714285,46622.91,46726.654285714285,sl,-25.05,-601.64,-1.087,110121.71,new_york,46664.91,46647.91,2026-03-25 15:35:00,10121.779999999995,18852.7,-8730.920000000006
169,2026-03-25 16:31:00,2026-03-25 16:43:00,short,46721.6,46751.22571428571,46617.91,46617.91,tp,101.69,1889.96,3.432,112011.67,new_york,46681.41,46642.91,2026-03-25 11:55:00,12011.739999999994,18852.7,-6840.960000000006
170,2026-03-25 16:49:00,2026-03-25 16:50:00,long,46501.1,46440.91,46711.764999999985,46440.91,sl,-62.19,-578.67,-1.033,111433.0,new_york,46506.91,46465.91,2026-03-25 16:05:00,11433.069999999994,18852.7,-7419.6300000000065
171,2026-03-25 19:00:00,2026-03-25 19:17:00,long,46428.9,46364.4,46654.65,46364.4,sl,-66.5,-574.44,-1.031,110858.56,new_york,46490.4,46389.4,2026-03-25 19:00:00,10858.629999999994,18852.7,-7994.070000000007
172,2026-03-26 19:16:00,2026-03-26 19:17:00,long,46156.75,46126.0,46264.375,46126.0,sl,-32.75,-590.34,-1.065,110268.22,new_york,46186.5,46151.0,2026-03-26 17:00:00,10268.289999999994,18852.7,-8584.410000000007
173,2026-03-26 19:30:00,2026-03-26 20:26:00,long,46037.2,45996.81,46178.564999999995,45996.81,sl,-42.39,-578.64,-1.05,109689.58,new_york,46044.81,46021.81,2026-03-26 16:05:00,9689.649999999994,18852.7,-9163.050000000007
